column,subtask,subgroup,group_level,group_id,n_items,rise_gains,rise_losses,rise_unchanged,rise_net,rise_net_pct,rise_gain_pct,rise_loss_pct,rise_churn_pct,fall_gains,fall_losses,fall_unchanged,fall_net,fall_net_pct,fall_gain_pct,fall_loss_pct,fall_churn_pct
Entity,regular_1_ops,regular,column+subtask+subgroup,Entity||regular_1_ops||regular,409,8,5,396,3,0.7334963325183375,1.9559902200488997,1.2224938875305624,3.1784841075794623,5,2,402,3,0.7334963325183375,1.2224938875305624,0.4889975550122249,1.7114914425427872
Entity,ambiref_1_ops,ambiref,column+subtask+subgroup,Entity||ambiref_1_ops||ambiref,428,5,2,421,3,0.7009345794392523,1.1682242990654206,0.46728971962616817,1.6355140186915886,4,1,423,3,0.7009345794392523,0.9345794392523363,0.23364485981308408,1.1682242990654206
Entity,move_contents_4_ops,move_contents,column+subtask+subgroup,Entity||move_contents_4_ops||move_contents,353,3,1,349,2,0.56657223796034,0.84985835694051,0.28328611898017,1.13314447592068,3,3,347,0,0.0,0.84985835694051,0.84985835694051,1.69971671388102
Entity,ambiref_3_ops,ambiref,column+subtask+subgroup,Entity||ambiref_3_ops||ambiref,409,7,5,397,2,0.4889975550122249,1.7114914425427872,1.2224938875305624,2.93398533007335,3,5,401,-2,-0.4889975550122249,0.7334963325183375,1.2224938875305624,1.9559902200488997
Entity,ambiref_2_ops,ambiref,column+subtask+subgroup,Entity||ambiref_2_ops||ambiref,413,4,3,406,1,0.24213075060532688,0.9685230024213075,0.7263922518159807,1.694915254237288,5,4,404,1,0.24213075060532688,1.2106537530266344,0.9685230024213075,2.1791767554479415
Entity,regular_3_ops,regular,column+subtask+subgroup,Entity||regular_3_ops||regular,425,7,6,412,1,0.2352941176470588,1.647058823529412,1.411764705882353,3.058823529411765,5,4,416,1,0.2352941176470588,1.1764705882352942,0.9411764705882352,2.1176470588235294
Entity,move_contents_1_ops,move_contents,column+subtask+subgroup,Entity||move_contents_1_ops||move_contents,437,5,6,426,-1,-0.2288329519450801,1.1441647597254003,1.3729977116704806,2.517162471395881,4,4,429,0,0.0,0.9153318077803204,0.9153318077803204,1.8306636155606408
COMPS,wugs_dist_before,overlap,column+subtask+subgroup,COMPS||wugs_dist_before||overlap,3474,41,104,3329,-63,-1.8134715025906734,1.180195739781232,2.993667242371906,4.173862982153138,60,49,3365,11,0.31663788140472077,1.7271157167530224,1.4104778353483016,3.137593552101324
COMPS,wugs_dist_in_between,overlap,column+subtask+subgroup,COMPS||wugs_dist_in_between||overlap,3474,101,38,3335,63,1.8134715025906734,2.9073114565342544,1.0938399539435808,4.001151410477835,46,53,3375,-7,-0.20149683362118592,1.3241220495106505,1.5256188831318365,2.849740932642487
COMPS,wugs_dist_before,taxonomic,column+subtask+subgroup,COMPS||wugs_dist_before||taxonomic,3474,29,84,3361,-55,-1.583189407023604,0.8347725964306276,2.4179620034542317,3.2527345998848585,55,40,3379,15,0.4317789291882556,1.583189407023604,1.1514104778353482,2.734599884858952
COMPS,wugs_dist_in_between,co-occurrence,column+subtask+subgroup,COMPS||wugs_dist_in_between||co-occurrence,3474,96,43,3335,53,1.5256188831318365,2.763385146804836,1.2377662636729994,4.001151410477835,48,37,3389,11,0.31663788140472077,1.381692573402418,1.065054691997697,2.4467472654001154
COMPS,wugs_dist_in_between,random,column+subtask+subgroup,COMPS||wugs_dist_in_between||random,3474,79,30,3365,49,1.4104778353483016,2.274035693724813,0.8635578583765112,3.137593552101324,48,40,3386,8,0.2302820955670697,1.381692573402418,1.1514104778353482,2.533103051237766
COMPS,wugs_dist_in_between,taxonomic,column+subtask+subgroup,COMPS||wugs_dist_in_between||taxonomic,3474,83,34,3357,49,1.4104778353483016,2.3891767415083476,0.9786989061600461,3.3678756476683938,46,45,3383,1,0.02878526194588371,1.3241220495106505,1.2953367875647668,2.6194588370754177
COMPS,wugs_dist_before,random,column+subtask+subgroup,COMPS||wugs_dist_before||random,3474,35,79,3360,-44,-1.266551525618883,1.0074841681059297,2.274035693724813,3.281519861830743,36,33,3405,3,0.08635578583765112,1.0362694300518136,0.9499136442141624,1.9861830742659756
COMPS,wugs_dist_before,co-occurrence,column+subtask+subgroup,COMPS||wugs_dist_before||co-occurrence,3474,52,85,3337,-33,-0.9499136442141624,1.496833621185953,2.4467472654001154,3.9435808865860675,51,50,3373,1,0.02878526194588371,1.468048359240069,1.4392630972941853,2.9073114565342544
COMPS,wugs,taxonomic,column+subtask+subgroup,COMPS||wugs||taxonomic,3474,64,74,3336,-10,-0.28785261945883706,1.8422567645365575,2.130109383995394,3.9723661485319512,51,83,3340,-32,-0.9211283822682788,1.468048359240069,2.3891767415083476,3.857225100748417
COMPS,wugs,co-occurrence,column+subtask+subgroup,COMPS||wugs||co-occurrence,3474,62,54,3358,8,0.2302820955670697,1.7846862406447899,1.5544041450777202,3.3390903857225105,51,69,3354,-18,-0.5181347150259068,1.468048359240069,1.9861830742659756,3.454231433506045
COMPS,wugs,random,column+subtask+subgroup,COMPS||wugs||random,3474,60,66,3348,-6,-0.17271157167530224,1.7271157167530224,1.8998272884283247,3.6269430051813467,58,41,3375,17,0.48934945308002303,1.6695451928612552,1.180195739781232,2.849740932642487
COMPS,base,overlap,column+subtask+subgroup,COMPS||base||overlap,12335,288,254,11793,34,0.2756384272395622,2.3348196189704096,2.059181191730847,4.3940008107012565,198,215,11922,-17,-0.1378192136197811,1.6051884880421565,1.7430077016619374,3.348196189704094
COMPS,base,co-occurrence,column+subtask+subgroup,COMPS||base||co-occurrence,12335,255,282,11798,-27,-0.21888933927847587,2.067288204296717,2.2861775435751923,4.353465747871909,186,176,11973,10,0.08107012565869477,1.5079043372517227,1.426834211593028,2.934738548844751
COMPS,base,random,column+subtask+subgroup,COMPS||base||random,12335,284,269,11782,15,0.12160518848804217,2.3023915687069314,2.180786380218889,4.483177948925821,193,190,11952,3,0.024321037697608433,1.564653425212809,1.5403323875152006,3.1049858127280094
COMPS,wugs,overlap,column+subtask+subgroup,COMPS||wugs||overlap,3474,62,58,3354,4,0.11514104778353484,1.7846862406447899,1.6695451928612552,3.454231433506045,60,58,3356,2,0.05757052389176742,1.7271157167530224,1.6695451928612552,3.3966609096142775
COMPS,base,taxonomic,column+subtask+subgroup,COMPS||base||taxonomic,12335,267,275,11793,-8,-0.06485610052695583,2.1645723550871505,2.229428455614106,4.3940008107012565,198,201,11936,-3,-0.024321037697608433,1.6051884880421565,1.6295095257397647,3.2346980137819212
GlobalPIQA,global_piqa_parallel,"object_properties_interactions, affordances",column+subtask+subgroup,"GlobalPIQA||global_piqa_parallel||object_properties_interactions, affordances",21,2,0,19,2,9.523809523809524,9.523809523809524,0.0,9.523809523809524,0,0,21,0,0.0,0.0,0.0,0.0
GlobalPIQA,global_piqa_parallel,object_properties_interactions,column+subtask+subgroup,GlobalPIQA||global_piqa_parallel||object_properties_interactions,36,2,0,34,2,5.555555555555555,5.555555555555555,0.0,5.555555555555555,0,1,35,-1,-2.7777777777777777,0.0,2.7777777777777777,2.7777777777777777
GlobalPIQA,global_piqa_parallel,spatial,column+subtask+subgroup,GlobalPIQA||global_piqa_parallel||spatial,22,1,1,20,0,0.0,4.545454545454546,4.545454545454546,9.090909090909092,0,1,21,-1,-4.545454545454546,0.0,4.545454545454546,4.545454545454546
GlobalPIQA,global_piqa_nonparallel,global_piqa_nonparallel,column+subtask+subgroup,GlobalPIQA||global_piqa_nonparallel||global_piqa_nonparallel,100,0,0,100,0,0.0,0.0,0.0,0.0,0,0,100,0,0.0,0.0,0.0,0.0
GlobalPIQA,global_piqa_parallel,counting,column+subtask+subgroup,GlobalPIQA||global_piqa_parallel||counting,7,0,0,7,0,0.0,0.0,0.0,0.0,0,0,7,0,0.0,0.0,0.0,0.0
GlobalPIQA,global_piqa_parallel,object_properties,column+subtask+subgroup,GlobalPIQA||global_piqa_parallel||object_properties,2,0,0,2,0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0.0,0.0,0.0
GlobalPIQA,global_piqa_parallel,"object_properties_interactions, spatial",column+subtask+subgroup,"GlobalPIQA||global_piqa_parallel||object_properties_interactions, spatial",3,0,0,3,0,0.0,0.0,0.0,0.0,0,0,3,0,0.0,0.0,0.0,0.0
GlobalPIQA,global_piqa_parallel,"spatial, counting",column+subtask+subgroup,"GlobalPIQA||global_piqa_parallel||spatial, counting",1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
GlobalPIQA,global_piqa_parallel,time,column+subtask+subgroup,GlobalPIQA||global_piqa_parallel||time,4,0,0,4,0,0.0,0.0,0.0,0.0,0,0,4,0,0.0,0.0,0.0,0.0
GlobalPIQA,global_piqa_parallel,"time, counting",column+subtask+subgroup,"GlobalPIQA||global_piqa_parallel||time, counting",7,0,0,7,0,0.0,0.0,0.0,0.0,0,0,7,0,0.0,0.0,0.0,0.0
