i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start
76,edit:frontier_consolidation_fwcompact_medium_033828:0:0-2,row:2224,compact_edit,pronoun,It,421,9.962535858154297,0,199,8.193148612976074,0,132,8.585342407226562,0,426,0p2_0p4,0.3,0.5,frontier_consolidation_fwcompact_medium_038573,1790,14853,752224,0p4_0p6,frontier_consolidation_fwcompact_medium_033828,10,2224,14,2,0
77,edit:frontier_consolidation_fwcompact_medium_005157:0:0-7,row:277,compact_edit,content,Usually,12869,10.357050895690918,0,2892,11.485907554626465,0,1743,9.805447578430176,0,1912,0p4_0p6,0.4166666666666667,0.5,frontier_consolidation_fwcompact_medium_031068,319,11675,750277,0p4_0p6,frontier_consolidation_fwcompact_medium_005157,12,277,19,7,0
78,edit:frontier_consolidation_fwcompact_medium_029011:0:0-2,row:2922,compact_edit,function,An,1027,9.10471248626709,0,429,9.402199745178223,0,732,6.7302350997924805,0,129,ge0p6,0.7,0.47058823529411764,frontier_consolidation_fwcompact_medium_036477,271,15844,752922,0p4_0p6,frontier_consolidation_fwcompact_medium_029011,20,2922,42,2,0
79,edit:frontier_consolidation_fwcompact_medium_013525:0:0-2,row:635,compact_edit,connective,If,959,7.221147537231445,0,129,10.137042045593262,0,445,7.042409420013428,0,135,0p2_0p4,0.3076923076923077,0.6,frontier_consolidation_fwcompact_medium_000157,2616,16335,750635,0p6_0p8,frontier_consolidation_fwcompact_medium_013525,13,635,25,2,0
80,edit:frontier_consolidation_fwcompact_medium_007165:0:0-7,row:1044,compact_edit,content,Kennedy,14104,10.251591682434082,0,2495,1.0772366523742676,1,1,11.418303489685059,0,3594,0p2_0p4,0.38461538461538464,0.6,frontier_consolidation_fwcompact_medium_000415,2960,7966,751044,0p6_0p8,frontier_consolidation_fwcompact_medium_007165,13,1044,21,7,0
81,edit:frontier_consolidation_fwcompact_medium_058077:0:0-6,row:1786,compact_edit,content,Unlike,10902,9.843389511108398,0,1540,11.216753005981445,0,1918,9.679935455322266,0,1503,0p2_0p4,0.36,0.6333333333333333,frontier_consolidation_fwcompact_medium_010561,2120,8705,751786,0p6_0p8,frontier_consolidation_fwcompact_medium_058077,25,1786,42,6,0
82,edit:frontier_consolidation_fwcompact_medium_018698:0:0-5,row:752,compact_edit,function,These,2203,6.536881446838379,0,83,7.682217597961426,0,231,8.303504943847656,0,582,0p4_0p6,0.4,0.5454545454545454,frontier_consolidation_fwcompact_medium_035646,684,7691,750752,0p4_0p6,frontier_consolidation_fwcompact_medium_018698,15,752,21,5,0
83,edit:frontier_consolidation_fwcompact_medium_038473:0:0-3,row:2414,compact_edit,function,The,308,6.537508010864258,0,102,7.180366039276123,0,30,8.249893188476562,0,569,0p4_0p6,0.5333333333333333,0.47058823529411764,frontier_consolidation_fwcompact_medium_037561,1925,10166,752414,0p4_0p6,frontier_consolidation_fwcompact_medium_038473,15,2414,27,3,0
84,edit:frontier_consolidation_fwcompact_medium_056537:0:0-3,row:2333,compact_edit,pronoun,You,466,5.005063056945801,0,17,10.509359359741211,0,469,7.002269268035889,0,55,0p2_0p4,0.3333333333333333,0.625,frontier_consolidation_fwcompact_medium_035258,1386,10493,752333,0p6_0p8,frontier_consolidation_fwcompact_medium_056537,12,2333,15,3,0
85,edit:frontier_consolidation_fwcompact_medium_031735:0:0-4,row:2248,compact_edit,function,This,750,5.5399885177612305,0,21,6.235518932342529,0,34,8.147600173950195,0,351,0p2_0p4,0.375,0.42857142857142855,frontier_consolidation_fwcompact_medium_050326,1810,15138,752248,0p4_0p6,frontier_consolidation_fwcompact_medium_031735,8,2248,11,4,0
86,edit:frontier_consolidation_fwcompact_medium_000591:0:0-3,row:781,compact_edit,function,The,308,6.338291645050049,0,50,4.903369426727295,0,6,5.892965793609619,0,44,ge0p6,0.6923076923076923,0.38461538461538464,frontier_consolidation_fwcompact_medium_059885,887,15028,750781,lt0p4,frontier_consolidation_fwcompact_medium_000591,13,781,18,3,0
87,edit:frontier_consolidation_fwcompact_medium_051360:0:0-3,row:2254,compact_edit,content,Use,14607,10.154062271118164,0,1649,8.605186462402344,0,452,9.798227310180664,0,977,0p4_0p6,0.4444444444444444,0.45454545454545453,frontier_consolidation_fwcompact_medium_038733,1817,867,752254,0p4_0p6,frontier_consolidation_fwcompact_medium_051360,9,2254,16,3,0
88,edit:frontier_consolidation_fwcompact_medium_006381:0:0-4,row:500,compact_edit,content,Like,3033,11.184672355651855,0,1539,11.000255584716797,0,1226,13.210761070251465,0,5367,0p2_0p4,0.25,0.4,frontier_consolidation_fwcompact_medium_032629,502,4473,750500,0p4_0p6,frontier_consolidation_fwcompact_medium_006381,12,500,19,4,0
89,edit:frontier_consolidation_fwcompact_medium_052041:0:0-2,row:2265,compact_edit,connective,If,959,6.295844078063965,0,29,6.486666202545166,0,28,7.198230743408203,0,105,0p2_0p4,0.25,0.631578947368421,frontier_consolidation_fwcompact_medium_023244,2404,15393,752265,0p6_0p8,frontier_consolidation_fwcompact_medium_052041,24,2265,40,2,0
90,edit:frontier_consolidation_fwcompact_medium_032116:0:0-4,row:1852,compact_edit,function,Over,4416,4.709583759307861,0,14,7.334620475769043,0,39,5.50624418258667,0,25,0p2_0p4,0.23076923076923078,0.6111111111111112,frontier_consolidation_fwcompact_medium_004658,2596,3444,751852,0p6_0p8,frontier_consolidation_fwcompact_medium_032116,25,1852,35,4,0
91,edit:frontier_consolidation_fwcompact_medium_044603:0:0-1,row:2477,compact_edit,function,A,263,3.6026551723480225,0,4,3.9533932209014893,0,3,3.411935329437256,0,6,ge0p6,0.75,0.5384615384615384,frontier_consolidation_fwcompact_medium_056963,1977,8009,752477,0p4_0p6,frontier_consolidation_fwcompact_medium_044603,12,2477,18,1,0
92,edit:frontier_consolidation_fwcompact_medium_037076:0:0-6,row:2250,compact_edit,content,Moscow,7916,9.161062240600586,0,1178,6.1317596435546875,0,8,9.386466026306152,0,1447,0p2_0p4,0.2777777777777778,0.8571428571428571,frontier_consolidation_fwcompact_medium_030960,2866,3038,752250,ge0p8,frontier_consolidation_fwcompact_medium_037076,18,2250,27,6,0
93,edit:frontier_consolidation_fwcompact_medium_059228:0:0-2,row:727,compact_edit,pronoun,We,627,6.381207466125488,0,75,4.7085137367248535,0,8,8.664948463439941,0,534,ge0p6,0.6923076923076923,0.5833333333333334,frontier_consolidation_fwcompact_medium_009709,676,3477,750727,0p4_0p6,frontier_consolidation_fwcompact_medium_059228,13,727,24,2,0
94,edit:frontier_consolidation_fwcompact_medium_008557:0:0-2,row:1427,compact_edit,function,No,688,8.283876419067383,0,414,11.682602882385254,0,2985,9.429298400878906,0,1457,0p2_0p4,0.3,0.5,frontier_consolidation_fwcompact_medium_023687,1224,16674,751427,0p4_0p6,frontier_consolidation_fwcompact_medium_008557,10,1427,16,2,0
95,edit:frontier_consolidation_fwcompact_medium_003683:0:0-3,row:1012,compact_edit,content,Get,2794,10.57624340057373,0,2355,13.410518646240234,0,7629,11.188080787658691,0,3109,0p2_0p4,0.35,0.36363636363636365,frontier_consolidation_fwcompact_medium_060775,1726,10835,751012,lt0p4,frontier_consolidation_fwcompact_medium_003683,20,1012,30,3,0
96,edit:frontier_consolidation_fwcompact_medium_019206:0:0-2,row:1734,compact_edit,connective,If,959,3.05334210395813,0,4,4.062992572784424,0,6,4.843023777008057,0,15,0p4_0p6,0.42105263157894735,0.3333333333333333,frontier_consolidation_fwcompact_medium_040126,2255,4783,751734,lt0p4,frontier_consolidation_fwcompact_medium_019206,19,1734,31,2,0
97,edit:frontier_consolidation_fwcompact_medium_002985:0:0-3,row:1842,compact_edit,function,The,308,5.841842174530029,0,35,6.974756717681885,0,95,10.03134822845459,0,2120,0p4_0p6,0.5,0.6,frontier_consolidation_fwcompact_medium_012683,908,16878,751842,0p6_0p8,frontier_consolidation_fwcompact_medium_002985,6,1842,11,3,0
98,edit:frontier_consolidation_fwcompact_medium_018495:0:0-3,row:1974,compact_edit,function,The,308,2.5327885150909424,0,4,3.4473555088043213,0,5,3.112433433532715,0,4,0p4_0p6,0.5384615384615384,0.4,frontier_consolidation_fwcompact_medium_024367,1630,16866,751974,0p4_0p6,frontier_consolidation_fwcompact_medium_018495,13,1974,20,3,0
99,edit:frontier_consolidation_fwcompact_medium_024614:0:0-4,row:1364,compact_edit,function,This,750,5.97158670425415,0,33,8.878620147705078,0,359,6.331037998199463,0,54,0p4_0p6,0.4,0.6363636363636364,frontier_consolidation_fwcompact_medium_000911,320,9217,751364,0p6_0p8,frontier_consolidation_fwcompact_medium_024614,10,1364,17,4,0
100,edit:frontier_consolidation_fwcompact_medium_023831:0:0-8,row:2549,compact_edit,content,February,2666,9.241847038269043,0,692,0.04920941963791847,1,1,8.251153945922852,0,437,0p2_0p4,0.2777777777777778,0.6363636363636364,frontier_consolidation_fwcompact_medium_022583,2298,8438,752549,0p6_0p8,frontier_consolidation_fwcompact_medium_023831,17,2549,25,8,0
101,edit:frontier_consolidation_fwcompact_medium_022672:0:0-2,row:2155,compact_edit,connective,If,959,7.293303966522217,0,219,3.833022117614746,0,2,6.251105308532715,0,60,0p4_0p6,0.4,0.6363636363636364,frontier_consolidation_fwcompact_medium_049814,1254,15737,752155,0p6_0p8,frontier_consolidation_fwcompact_medium_022672,15,2155,23,2,0
102,edit:frontier_consolidation_fwcompact_medium_020901:0:0-3,row:883,compact_edit,content,One,1620,9.91175651550293,0,2634,6.762598514556885,0,8,9.666460037231445,0,1977,ge0p6,0.6666666666666666,0.35714285714285715,frontier_consolidation_fwcompact_medium_029800,1651,9605,750883,lt0p4,frontier_consolidation_fwcompact_medium_020901,15,883,21,3,0
103,edit:frontier_consolidation_fwcompact_medium_041184:0:0-2,row:266,compact_edit,function,To,1507,5.430195331573486,0,20,5.973784446716309,0,26,6.82693338394165,0,37,0p2_0p4,0.36363636363636365,0.5,frontier_consolidation_fwcompact_medium_010513,324,14664,750266,0p4_0p6,frontier_consolidation_fwcompact_medium_041184,11,266,18,2,0
104,edit:frontier_consolidation_fwcompact_medium_005952:0:0-4,row:2411,compact_edit,content,High,3804,8.819250106811523,0,788,9.341052055358887,0,921,10.012520790100098,0,1785,0p4_0p6,0.5555555555555556,0.7777777777777778,frontier_consolidation_fwcompact_medium_047960,1478,14457,752411,0p6_0p8,frontier_consolidation_fwcompact_medium_005952,9,2411,18,4,0
105,edit:frontier_consolidation_fwcompact_medium_059744:0:0-4,row:1710,compact_edit,content,Hold,5843,11.076200485229492,0,2668,10.536643028259277,0,1733,10.975704193115234,0,3022,0p4_0p6,0.5,0.4166666666666667,frontier_consolidation_fwcompact_medium_038582,1458,10392,751710,0p4_0p6,frontier_consolidation_fwcompact_medium_059744,12,1710,18,4,0
106,edit:frontier_consolidation_fwcompact_medium_036298:0:0-3,row:2088,compact_edit,pronoun,You,466,6.977189064025879,0,157,7.796399116516113,0,257,5.880641460418701,0,16,0p2_0p4,0.3,0.5,frontier_consolidation_fwcompact_medium_041314,1715,7214,752088,0p4_0p6,frontier_consolidation_fwcompact_medium_036298,10,2088,12,3,0
107,edit:frontier_consolidation_fwcompact_medium_060931:0:0-3,row:1598,compact_edit,pronoun,You,466,3.956528425216675,0,4,7.840651988983154,0,316,4.744542598724365,0,7,0p4_0p6,0.47058823529411764,0.5,frontier_consolidation_fwcompact_medium_022428,2045,12022,751598,0p4_0p6,frontier_consolidation_fwcompact_medium_060931,17,1598,32,3,0
108,edit:frontier_consolidation_fwcompact_medium_042707:0:0-4,row:2441,compact_edit,function,Some,1877,10.61722469329834,0,3421,11.219992637634277,0,3470,15.851591110229492,0,11723,0p4_0p6,0.42857142857142855,0.5714285714285714,frontier_consolidation_fwcompact_medium_023368,1968,7353,752441,0p4_0p6,frontier_consolidation_fwcompact_medium_042707,7,2441,11,4,0
109,edit:frontier_consolidation_fwcompact_medium_013711:0:0-9,row:1201,compact_edit,content,Sometimes,5600,10.10764217376709,0,1924,12.805374145507812,0,1348,11.026508331298828,0,3387,0p2_0p4,0.2777777777777778,0.5,frontier_consolidation_fwcompact_medium_017647,2988,2890,751201,0p4_0p6,frontier_consolidation_fwcompact_medium_013711,18,1201,25,9,0
110,edit:frontier_consolidation_fwcompact_medium_021789:0:0-4,row:236,compact_edit,content,List,3643,13.211715698242188,0,6401,9.739799499511719,0,992,12.419763565063477,0,4284,0p4_0p6,0.5294117647058824,0.6666666666666666,frontier_consolidation_fwcompact_medium_030855,940,14726,750236,0p6_0p8,frontier_consolidation_fwcompact_medium_021789,17,236,34,4,0
111,edit:frontier_consolidation_fwcompact_medium_053598:0:0-3,row:638,compact_edit,content,Cat,4775,13.928568840026855,0,11901,1.5788110494613647,0,2,13.339006423950195,0,9491,lt0p2,0.17647058823529413,0.9230769230769231,frontier_consolidation_fwcompact_medium_029602,1011,16187,750638,ge0p8,frontier_consolidation_fwcompact_medium_053598,17,638,21,3,0
112,edit:frontier_consolidation_fwcompact_medium_034083:0:0-1,row:1930,compact_edit,function,A,263,8.627175331115723,0,523,10.701828002929688,0,1611,10.281257629394531,0,1651,0p2_0p4,0.3333333333333333,0.7142857142857143,frontier_consolidation_fwcompact_medium_037142,1039,3100,751930,0p6_0p8,frontier_consolidation_fwcompact_medium_034083,9,1930,14,1,0
113,edit:frontier_consolidation_fwcompact_medium_060430:0:0-3,row:502,compact_edit,content,Sue,7445,9.416067123413086,0,1017,0.9489961862564087,1,1,9.779678344726562,0,963,ge0p6,0.6818181818181818,0.5652173913043478,frontier_consolidation_fwcompact_medium_028202,1502,8764,750502,0p4_0p6,frontier_consolidation_fwcompact_medium_060430,22,502,42,3,0
114,edit:frontier_consolidation_fwcompact_medium_038424:0:0-5,row:1104,compact_edit,content,Early,5696,13.65146255493164,0,8732,16.46305274963379,0,14644,13.940306663513184,0,9151,0p4_0p6,0.45454545454545453,0.46153846153846156,frontier_consolidation_fwcompact_medium_035678,1000,3975,751104,0p4_0p6,frontier_consolidation_fwcompact_medium_038424,11,1104,20,5,0
115,edit:frontier_consolidation_fwcompact_medium_011751:0:0-6,row:860,compact_edit,content,Mobile,15715,9.375619888305664,0,1671,9.267462730407715,0,1098,10.268621444702148,0,2417,0p4_0p6,0.46153846153846156,0.4444444444444444,frontier_consolidation_fwcompact_medium_053523,813,16955,750860,0p4_0p6,frontier_consolidation_fwcompact_medium_011751,13,860,25,6,0
116,edit:frontier_consolidation_fwcompact_medium_048048:0:0-7,row:601,compact_edit,content,General,4233,8.600150108337402,0,267,0.09395821392536163,1,1,9.204344749450684,0,557,0p4_0p6,0.4,0.6,frontier_consolidation_fwcompact_medium_042176,2612,1090,750601,0p6_0p8,frontier_consolidation_fwcompact_medium_048048,10,601,18,7,0
117,edit:frontier_consolidation_fwcompact_medium_026832:0:0-9,row:351,compact_edit,content,President,2535,6.339776515960693,0,17,0.03492865711450577,1,1,4.716521739959717,0,6,0p4_0p6,0.5714285714285714,0.75,frontier_consolidation_fwcompact_medium_010411,2384,5008,750351,0p6_0p8,frontier_consolidation_fwcompact_medium_026832,14,351,22,9,0
118,edit:frontier_consolidation_fwcompact_medium_040652:0:6-12,row:1617,compact_edit,content,ounces,14618,6.704439640045166,0,68,1.7337594032287598,1,1,5.721197605133057,0,42,0p2_0p4,0.2222222222222222,0.5714285714285714,frontier_consolidation_fwcompact_medium_051086,1755,8573,751617,0p4_0p6,frontier_consolidation_fwcompact_medium_040652,17,1617,25,12,6
119,edit:frontier_consolidation_fwcompact_medium_006054:0:0-5,row:373,compact_edit,connective,After,1482,7.404572010040283,0,167,5.9084978103637695,0,51,8.089863777160645,0,436,0p2_0p4,0.25,0.625,frontier_consolidation_fwcompact_medium_028347,959,16170,750373,0p6_0p8,frontier_consolidation_fwcompact_medium_006054,20,373,29,5,0
120,edit:frontier_consolidation_fwcompact_medium_031658:0:0-2,row:1685,compact_edit,pronoun,It,421,6.02133321762085,0,48,6.384608745574951,0,90,9.14975643157959,0,1445,0p2_0p4,0.25,0.4090909090909091,frontier_consolidation_fwcompact_medium_048929,2307,16837,751685,0p4_0p6,frontier_consolidation_fwcompact_medium_031658,24,1685,44,2,0
121,edit:frontier_consolidation_fwcompact_medium_045219:0:0-4,row:2028,compact_edit,function,Some,1877,10.087015151977539,0,1357,12.875324249267578,0,1308,10.03066349029541,0,1983,0p2_0p4,0.35294117647058826,0.45454545454545453,frontier_consolidation_fwcompact_medium_058523,454,16956,752028,0p4_0p6,frontier_consolidation_fwcompact_medium_045219,17,2028,32,4,0
122,edit:frontier_consolidation_fwcompact_medium_009600:0:0-5,row:2345,compact_edit,function,These,2203,8.158700942993164,0,313,9.392114639282227,0,842,7.787299156188965,0,359,0p2_0p4,0.2857142857142857,0.8,frontier_consolidation_fwcompact_medium_060719,1351,10034,752345,ge0p8,frontier_consolidation_fwcompact_medium_009600,14,2345,21,5,0
123,edit:frontier_consolidation_fwcompact_medium_032288:0:27-28,row:2323,compact_edit,number,3,23,1.5625263452529907,1,1,0.01521352306008339,1,1,2.4238791465759277,0,4,0p4_0p6,0.5,0.7,frontier_consolidation_fwcompact_medium_026998,1421,13818,752323,0p6_0p8,frontier_consolidation_fwcompact_medium_032288,10,2323,19,28,27
124,edit:frontier_consolidation_fwcompact_medium_006793:0:0-6,row:2445,compact_edit,function,During,2969,10.873937606811523,0,1956,11.372618675231934,0,1544,11.159727096557617,0,2062,ge0p6,0.6,0.35714285714285715,frontier_consolidation_fwcompact_medium_030258,2402,2930,752445,lt0p4,frontier_consolidation_fwcompact_medium_006793,15,2445,28,6,0
125,edit:frontier_consolidation_fwcompact_medium_003187:0:0-6,row:548,compact_edit,content,People,3284,11.925342559814453,0,5548,15.034729957580566,0,11816,13.406872749328613,0,8472,0p2_0p4,0.26666666666666666,0.5625,frontier_consolidation_fwcompact_medium_043363,571,16041,750548,0p4_0p6,frontier_consolidation_fwcompact_medium_003187,15,548,20,6,0
126,edit:frontier_consolidation_fwcompact_medium_012431:0:0-6,row:1698,compact_edit,connective,Before,3843,11.949177742004395,0,7765,10.856636047363281,0,3149,10.99193000793457,0,3716,0p4_0p6,0.4444444444444444,0.375,frontier_consolidation_fwcompact_medium_015465,855,8980,751698,lt0p4,frontier_consolidation_fwcompact_medium_012431,18,1698,28,6,0
127,edit:frontier_consolidation_fwcompact_medium_052561:0:0-3,row:1700,compact_edit,function,The,308,6.771234512329102,0,92,10.34614086151123,0,418,8.39634895324707,0,452,ge0p6,0.6923076923076923,0.5625,frontier_consolidation_fwcompact_medium_059660,1457,14098,751700,0p4_0p6,frontier_consolidation_fwcompact_medium_052561,13,1700,23,3,0
