case_id,family,train_group,event_pol,affected_query,mode,layer,alpha,margin_correct_foil,state0_minus_state1,head_correct
P196_01875,loose_tight,heldout_family,0,0,remove,4,1.0,6.371651731431484,-6.371651731431484,True
P196_01876,loose_tight,heldout_family,0,1,remove,4,1.0,-6.1683484390378,-6.1683484390378,False
P196_01877,loose_tight,heldout_family,1,1,remove,4,1.0,-5.837379567325115,5.837379567325115,False
P196_01878,loose_tight,heldout_family,1,0,remove,4,1.0,5.694546617567539,5.694546617567539,True
P196_01879,loose_tight,heldout_family,1,0,remove,4,1.0,5.747896298766136,5.747896298766136,True
P196_01880,loose_tight,heldout_family,1,1,remove,4,1.0,-5.566114246845245,5.566114246845245,False
P196_01881,loose_tight,heldout_family,0,1,remove,4,1.0,-6.26655375957489,-6.26655375957489,False
P196_01882,loose_tight,heldout_family,0,0,remove,4,1.0,6.107683323323727,-6.107683323323727,True
P196_01883,loose_tight,heldout_family,0,0,remove,4,1.0,6.174356460571289,-6.174356460571289,True
P196_01884,loose_tight,heldout_family,0,1,remove,4,1.0,-5.985310651361942,-5.985310651361942,False
P196_01885,loose_tight,heldout_family,1,1,remove,4,1.0,-5.77761072665453,5.77761072665453,False
P196_01886,loose_tight,heldout_family,1,0,remove,4,1.0,5.635676316916943,5.635676316916943,True
P196_01887,loose_tight,heldout_family,1,0,remove,4,1.0,5.674264706671238,5.674264706671238,True
P196_01888,loose_tight,heldout_family,1,1,remove,4,1.0,-5.49208826571703,5.49208826571703,False
P196_01889,loose_tight,heldout_family,0,1,remove,4,1.0,-6.359007939696312,-6.359007939696312,False
P196_01890,loose_tight,heldout_family,0,0,remove,4,1.0,6.18088236451149,-6.18088236451149,True
P196_01891,loose_tight,heldout_family,0,0,remove,4,1.0,6.272753722965717,-6.272753722965717,True
P196_01892,loose_tight,heldout_family,0,1,remove,4,1.0,-6.063386917114258,-6.063386917114258,False
P196_01893,loose_tight,heldout_family,1,1,remove,4,1.0,-5.816609159111977,5.816609159111977,False
P196_01894,loose_tight,heldout_family,1,0,remove,4,1.0,5.680553428828716,5.680553428828716,True
P196_01895,loose_tight,heldout_family,1,0,remove,4,1.0,5.741151906549931,5.741151906549931,True
P196_01896,loose_tight,heldout_family,1,1,remove,4,1.0,-5.580293573439121,5.580293573439121,False
P196_01897,loose_tight,heldout_family,0,1,remove,4,1.0,-6.253191940486431,-6.253191940486431,False
P196_01898,loose_tight,heldout_family,0,0,remove,4,1.0,6.081602171063423,-6.081602171063423,True
P196_01899,loose_tight,heldout_family,0,0,remove,4,1.0,6.167356573045254,-6.167356573045254,True
P196_01900,loose_tight,heldout_family,0,1,remove,4,1.0,-5.96059986948967,-5.96059986948967,False
P196_01901,loose_tight,heldout_family,1,1,remove,4,1.0,-5.807628586888313,5.807628586888313,False
P196_01902,loose_tight,heldout_family,1,0,remove,4,1.0,5.669923804700375,5.669923804700375,True
P196_01903,loose_tight,heldout_family,1,0,remove,4,1.0,5.688484974205494,5.688484974205494,True
P196_01904,loose_tight,heldout_family,1,1,remove,4,1.0,-5.506723374128342,5.506723374128342,False
P196_01905,loose_tight,heldout_family,0,1,remove,4,1.0,-6.282424055039883,-6.282424055039883,False
P196_01906,loose_tight,heldout_family,0,0,remove,4,1.0,6.10472097247839,-6.10472097247839,True
P196_01907,loose_tight,heldout_family,0,0,remove,4,1.0,6.2075417041778564,-6.2075417041778564,True
P196_01908,loose_tight,heldout_family,0,1,remove,4,1.0,-5.9995842427015305,-5.9995842427015305,False
P196_01909,loose_tight,heldout_family,1,1,remove,4,1.0,-5.694085001945496,5.694085001945496,False
P196_01910,loose_tight,heldout_family,1,0,remove,4,1.0,5.5985899940133095,5.5985899940133095,True
P196_01911,loose_tight,heldout_family,1,0,remove,4,1.0,5.613103978335857,5.613103978335857,True
P196_01912,loose_tight,heldout_family,1,1,remove,4,1.0,-5.466840952634811,5.466840952634811,False
P196_01913,loose_tight,heldout_family,0,1,remove,4,1.0,-6.345528833568096,-6.345528833568096,False
P196_01914,loose_tight,heldout_family,0,0,remove,4,1.0,6.17795642465353,-6.17795642465353,True
P196_01915,loose_tight,heldout_family,0,0,remove,4,1.0,6.259917423129082,-6.259917423129082,True
P196_01916,loose_tight,heldout_family,0,1,remove,4,1.0,-6.055729992687702,-6.055729992687702,False
P196_01917,loose_tight,heldout_family,1,1,remove,4,1.0,-5.867283903062344,5.867283903062344,False
P196_01918,loose_tight,heldout_family,1,0,remove,4,1.0,5.744191154837608,5.744191154837608,True
P196_01919,loose_tight,heldout_family,1,0,remove,4,1.0,5.781732551753521,5.781732551753521,True
P196_01920,loose_tight,heldout_family,1,1,remove,4,1.0,-5.633858762681484,5.633858762681484,False
P196_00961,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.263956904411316,-2.263956904411316,False
P196_00962,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.4412574470043182,-2.4412574470043182,True
P196_00963,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.321974813938141,-2.321974813938141,True
P196_00964,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.3175745010375977,-2.3175745010375977,False
P196_00965,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.15613466501236,4.15613466501236,False
P196_00966,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.066389940679073,4.066389940679073,True
P196_00967,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.157832935452461,4.157832935452461,True
P196_00968,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.095039397478104,4.095039397478104,False
P196_00969,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.517260506749153,-2.517260506749153,False
P196_00970,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.6947203278541565,-2.6947203278541565,True
P196_00971,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.58560574054718,-2.58560574054718,True
P196_00972,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.5678996443748474,-2.5678996443748474,False
P196_00973,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.078822985291481,4.078822985291481,False
P196_00974,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.0012969970703125,4.0012969970703125,True
P196_00975,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.077005505561829,4.077005505561829,True
P196_00976,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.010210923850536,4.010210923850536,False
P196_00977,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.304039865732193,-2.304039865732193,False
P196_00978,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.4841633439064026,-2.4841633439064026,True
P196_00979,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.3548203110694885,-2.3548203110694885,True
P196_00980,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.3496817350387573,-2.3496817350387573,False
P196_00981,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.13938707113266,4.13938707113266,False
P196_00982,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.060493431985378,4.060493431985378,True
P196_00983,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.144154325127602,4.144154325127602,True
P196_00984,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.079868167638779,4.079868167638779,False
P196_00985,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.3790932297706604,-2.3790932297706604,False
P196_00986,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.565697729587555,-2.565697729587555,True
P196_00987,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.4434441924095154,-2.4434441924095154,True
P196_00988,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.426545202732086,-2.426545202732086,False
P196_00989,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.083762086927891,4.083762086927891,False
P196_00990,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.007441408932209,4.007441408932209,True
P196_00991,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.095799528062344,4.095799528062344,True
P196_00992,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.045576319098473,4.045576319098473,False
P196_00993,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.3670968115329742,-2.3670968115329742,False
P196_00994,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.5426436066627502,-2.5426436066627502,True
P196_00995,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.434827893972397,-2.434827893972397,True
P196_00996,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.4153900146484375,-2.4153900146484375,False
P196_00997,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.0993406772613525,4.0993406772613525,False
P196_00998,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.03355099260807,4.03355099260807,True
P196_00999,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.103038884699345,4.103038884699345,True
P196_01000,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.05506406724453,4.05506406724453,False
P196_01001,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.2899045050144196,-2.2899045050144196,False
P196_01002,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.485844612121582,-2.485844612121582,True
P196_01003,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.3456516563892365,-2.3456516563892365,True
P196_01004,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.359249174594879,-2.359249174594879,False
P196_01005,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.1476593390107155,4.1476593390107155,False
P196_01006,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.039587013423443,4.039587013423443,True
P196_01007,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.149445474147797,4.149445474147797,True
P196_01008,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.06026853621006,4.06026853621006,False
P196_01009,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.2231186628341675,-2.2231186628341675,False
P196_01010,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.4091414511203766,-2.4091414511203766,True
P196_01011,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.289732962846756,-2.289732962846756,True
P196_01012,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.2744932770729065,-2.2744932770729065,False
P196_01013,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.166776463389397,4.166776463389397,False
P196_01014,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.081130765378475,4.081130765378475,True
P196_01015,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.166270233690739,4.166270233690739,True
P196_01016,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.1170826852321625,4.1170826852321625,False
P196_01017,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.387709617614746,-2.387709617614746,False
P196_01018,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.5595053881406784,-2.5595053881406784,True
P196_01019,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.453327178955078,-2.453327178955078,True
P196_01020,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.4393538534641266,-2.4393538534641266,False
P196_01021,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.146653927862644,4.146653927862644,False
P196_01022,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.074031092226505,4.074031092226505,True
P196_01023,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.1435975432395935,4.1435975432395935,True
P196_01024,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.087526202201843,4.087526202201843,False
P196_01025,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-1.8552255034446716,-1.8552255034446716,False
P196_01026,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.362773984670639,-2.362773984670639,True
P196_01027,clean_dirty,heldout_family,0,0,remove_random,4,1.0,1.9972190260887146,-1.9972190260887146,True
P196_01028,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.4419612884521484,-2.4419612884521484,False
P196_01029,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.502860054373741,4.502860054373741,False
P196_01030,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.128500960767269,4.128500960767269,True
P196_01031,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.319440923631191,4.319440923631191,True
P196_01032,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.920735478401184,3.920735478401184,False
P196_01033,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.126472443342209,-2.126472443342209,False
P196_01034,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.6199865341186523,-2.6199865341186523,True
P196_01035,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.2901135087013245,-2.2901135087013245,True
P196_01036,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.7097521871328354,-2.7097521871328354,False
P196_01037,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.442149356007576,4.442149356007576,False
P196_01038,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.066821880638599,4.066821880638599,True
P196_01039,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.257678955793381,4.257678955793381,True
P196_01040,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.8503845930099487,3.8503845930099487,False
P196_01041,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-1.9056768715381622,-1.9056768715381622,False
P196_01042,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.39886274933815,-2.39886274933815,True
P196_01043,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.0428152084350586,-2.0428152084350586,True
P196_01044,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.479094475507736,-2.479094475507736,False
P196_01045,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.497452825307846,4.497452825307846,False
P196_01046,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.137895405292511,4.137895405292511,True
P196_01047,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.313536562025547,4.313536562025547,True
P196_01048,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.9292585849761963,3.9292585849761963,False
P196_01049,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-1.9757710099220276,-1.9757710099220276,False
P196_01050,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.489558160305023,-2.489558160305023,True
P196_01051,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.1100540459156036,-2.1100540459156036,True
P196_01052,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.545841336250305,-2.545841336250305,False
P196_01053,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.451159454882145,4.451159454882145,False
P196_01054,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.073024719953537,4.073024719953537,True
P196_01055,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.263308629393578,4.263308629393578,True
P196_01056,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.8612307757139206,3.8612307757139206,False
P196_01057,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-1.968641310930252,-1.968641310930252,False
P196_01058,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.464357316493988,-2.464357316493988,True
P196_01059,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.114186257123947,-2.114186257123947,True
P196_01060,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.543496012687683,-2.543496012687683,False
P196_01061,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.451136507093906,4.451136507093906,False
P196_01062,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.088041462004185,4.088041462004185,True
P196_01063,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.263088218867779,4.263088218867779,True
P196_01064,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.8739021867513657,3.8739021867513657,False
P196_01065,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-1.8783569633960724,-1.8783569633960724,False
P196_01066,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.37895667552948,-2.37895667552948,True
P196_01067,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.0083380341529846,-2.0083380341529846,True
P196_01068,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.4540148079395294,-2.4540148079395294,False
P196_01069,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.4793243780732155,4.4793243780732155,False
P196_01070,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.107392325997353,4.107392325997353,True
P196_01071,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.284834802150726,4.284834802150726,True
P196_01072,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.8853807747364044,3.8853807747364044,False
P196_01073,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-1.80763441324234,-1.80763441324234,False
P196_01074,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.314025968313217,-2.314025968313217,True
P196_01075,clean_dirty,heldout_family,0,0,remove_random,4,1.0,1.94303697347641,-1.94303697347641,True
P196_01076,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.3794822096824646,-2.3794822096824646,False
P196_01077,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.529019542038441,4.529019542038441,False
P196_01078,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.15891058743,4.15891058743,True
P196_01079,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.336396150290966,4.336396150290966,True
P196_01080,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.947615697979927,3.947615697979927,False
P196_01081,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-1.9722214043140411,-1.9722214043140411,False
P196_01082,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.474676191806793,-2.474676191806793,True
P196_01083,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.1360922157764435,-2.1360922157764435,True
P196_01084,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.5754889845848083,-2.5754889845848083,False
P196_01085,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.515575602650642,4.515575602650642,False
P196_01086,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.148529902100563,4.148529902100563,True
P196_01087,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.322804540395737,4.322804540395737,True
P196_01088,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.93056957423687,3.93056957423687,False
P196_01089,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.320786565542221,-2.320786565542221,False
P196_01090,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.3145560324192047,-2.3145560324192047,True
P196_01091,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.312415063381195,-2.312415063381195,True
P196_01092,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.1296195089817047,-2.1296195089817047,False
P196_01093,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.243326231837273,4.243326231837273,False
P196_01094,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.1288605481386185,4.1288605481386185,True
P196_01095,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.326639235019684,4.326639235019684,True
P196_01096,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.168693661689758,4.168693661689758,False
P196_01097,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.5458116233348846,-2.5458116233348846,False
P196_01098,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.539347678422928,-2.539347678422928,True
P196_01099,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.574914872646332,-2.574914872646332,True
P196_01100,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.358271539211273,-2.358271539211273,False
P196_01101,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.188497319817543,4.188497319817543,False
P196_01102,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.1137629598379135,4.1137629598379135,True
P196_01103,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.283784061670303,4.283784061670303,True
P196_01104,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.1522587686777115,4.1522587686777115,False
P196_01105,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.332457512617111,-2.332457512617111,False
P196_01106,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.2951708137989044,-2.2951708137989044,True
P196_01107,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.3263502717018127,-2.3263502717018127,True
P196_01108,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.124568998813629,-2.124568998813629,False
P196_01109,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.284353271126747,4.284353271126747,False
P196_01110,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.196137443184853,4.196137443184853,True
P196_01111,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.37607005238533,4.37607005238533,True
P196_01112,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.222352087497711,4.222352087497711,False
P196_01113,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.4384898841381073,-2.4384898841381073,False
P196_01114,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.4270468950271606,-2.4270468950271606,True
P196_01115,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.4532375931739807,-2.4532375931739807,True
P196_01116,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.2547062635421753,-2.2547062635421753,False
P196_01117,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.193516790866852,4.193516790866852,False
P196_01118,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.100975900888443,4.100975900888443,True
P196_01119,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.279332175850868,4.279332175850868,True
P196_01120,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.134330026805401,4.134330026805401,False
P196_01121,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.4224509596824646,-2.4224509596824646,False
P196_01122,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.3919724822044373,-2.3919724822044373,True
P196_01123,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.412532687187195,-2.412532687187195,True
P196_01124,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.202078729867935,-2.202078729867935,False
P196_01125,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.189178511500359,4.189178511500359,False
P196_01126,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.118630468845367,4.118630468845367,True
P196_01127,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.286526918411255,4.286526918411255,True
P196_01128,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.149039193987846,4.149039193987846,False
P196_01129,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.3205423057079315,-2.3205423057079315,False
P196_01130,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.3379916846752167,-2.3379916846752167,True
P196_01131,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.334462285041809,-2.334462285041809,True
P196_01132,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.18973445892334,-2.18973445892334,False
P196_01133,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.255234494805336,4.255234494805336,False
P196_01134,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.144080296158791,4.144080296158791,True
P196_01135,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.3420717269182205,4.3420717269182205,True
P196_01136,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.182763323187828,4.182763323187828,False
P196_01137,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.2637959122657776,-2.2637959122657776,False
P196_01138,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.256592631340027,-2.256592631340027,True
P196_01139,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.2742548882961273,-2.2742548882961273,True
P196_01140,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.086698442697525,-2.086698442697525,False
P196_01141,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.2855121195316315,4.2855121195316315,False
P196_01142,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.161196917295456,4.161196917295456,True
P196_01143,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.370088651776314,4.370088651776314,True
P196_01144,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.200130388140678,4.200130388140678,False
P196_01145,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.412503182888031,-2.412503182888031,False
P196_01146,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.3963192999362946,-2.3963192999362946,True
P196_01147,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.4180116951465607,-2.4180116951465607,True
P196_01148,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.2260819375514984,-2.2260819375514984,False
P196_01149,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.249402195215225,4.249402195215225,False
P196_01150,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.160805657505989,4.160805657505989,True
P196_01151,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.347050607204437,4.347050607204437,True
P196_01152,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-4.2041996121406555,4.2041996121406555,False
P196_01153,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.601445198059082,-2.601445198059082,False
P196_01154,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.4197501838207245,-2.4197501838207245,True
P196_01155,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.493505597114563,-2.493505597114563,True
P196_01156,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.2152718603610992,-2.2152718603610992,False
P196_01157,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.9109477549791336,3.9109477549791336,False
P196_01158,clean_dirty,heldout_family,1,0,remove_random,4,1.0,3.8428467363119125,3.8428467363119125,True
P196_01159,clean_dirty,heldout_family,1,0,remove_random,4,1.0,3.9693174809217453,3.9693174809217453,True
P196_01160,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.8731622993946075,3.8731622993946075,False
P196_01161,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.843362718820572,-2.843362718820572,False
P196_01162,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.649406522512436,-2.649406522512436,True
P196_01163,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.760396957397461,-2.760396957397461,True
P196_01164,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.431893229484558,-2.431893229484558,False
P196_01165,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.847950056195259,3.847950056195259,False
P196_01166,clean_dirty,heldout_family,1,0,remove_random,4,1.0,3.807164177298546,3.807164177298546,True
P196_01167,clean_dirty,heldout_family,1,0,remove_random,4,1.0,3.9233512431383133,3.9233512431383133,True
P196_01168,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.8154343515634537,3.8154343515634537,False
P196_01169,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.5897341668605804,-2.5897341668605804,False
P196_01170,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.3928536474704742,-2.3928536474704742,True
P196_01171,clean_dirty,heldout_family,0,0,remove_random,4,1.0,2.486104905605316,-2.486104905605316,True
P196_01172,clean_dirty,heldout_family,0,1,remove_random,4,1.0,-2.194853723049164,-2.194853723049164,False
P196_01173,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.9601829797029495,3.9601829797029495,False
P196_01174,clean_dirty,heldout_family,1,0,remove_random,4,1.0,3.8937245458364487,3.8937245458364487,True
P196_01175,clean_dirty,heldout_family,1,0,remove_random,4,1.0,4.023156300187111,4.023156300187111,True
P196_01176,clean_dirty,heldout_family,1,1,remove_random,4,1.0,-3.8871450424194336,3.8871450424194336,False
