position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
39,5999,T,515,"to say that flu is caused by the influenza virus, and that a cold is caused by o",5999,0,14,14,38,38,0.0001798439770936966,0.000599291583057493,0.011270958930253983,D_C_43122,D,C,43122,chck_80M
39,5999,U,515,"to say that flu is caused by the influenza virus, and that a cold is caused by o",5999,0,14,14,38,38,0.00011492626799736172,0.002961321733891964,7.81939088483341e-05,D_C_43122,D,C,43122,chck_80M
60,1183,T,515,"to say that flu is caused by the influenza virus, and that a cold is caused by o",1183,21,14,14,38,38,0.015035722404718399,0.0002494819345884025,0.0009495987324044108,D_C_43122,D,C,43122,chck_80M
60,1183,U,515,"to say that flu is caused by the influenza virus, and that a cold is caused by o",1183,21,14,14,38,38,0.022953957319259644,0.001327070640400052,8.59087667777203e-05,D_C_43122,D,C,43122,chck_80M
37,5810,T,516,"however, it is better to keep your powerpoint slides simple with not much matter",5810,0,16,21,36,36,0.045163217931985855,1.844424150476698e-05,0.006353466305881739,D_C_43122,D,C,43122,chck_80M
37,5810,U,516,"however, it is better to keep your powerpoint slides simple with not much matter",5810,0,16,21,36,36,0.000159393937792629,0.0001937758643180132,1.304644229094265e-05,D_C_43122,D,C,43122,chck_80M
44,521,T,516,"however, it is better to keep your powerpoint slides simple with not much matter",521,7,16,21,36,36,0.0004757402930408716,6.809293699916452e-05,0.0012740704696625471,D_C_43122,D,C,43122,chck_80M
44,521,U,516,"however, it is better to keep your powerpoint slides simple with not much matter",521,7,16,21,36,36,0.009865687228739262,4.3264102714601904e-05,9.841496648732573e-05,D_C_43122,D,C,43122,chck_80M
61,278,T,517,"after marriage and the birth of four children, tape made what was an expected de",278,22,22,14,38,38,0.00028352320077829063,1.3792128811473958e-05,0.0002344034000998363,D_C_43122,D,C,43122,chck_80M
61,278,U,517,"after marriage and the birth of four children, tape made what was an expected de",278,22,22,14,38,38,0.00956310611218214,0.000976392300799489,0.0028813432436436415,D_C_43122,D,C,43122,chck_80M
67,8711,T,519,explanation: the indian roads congress was formed in the year 1934 after a recom,8711,14,16,14,52,52,0.0008478579693473876,4.762285607284866e-05,0.0001097563945222646,D_C_43122,D,C,43122,chck_80M
67,8711,U,519,explanation: the indian roads congress was formed in the year 1934 after a recom,8711,14,16,14,52,52,0.4923529028892517,0.00032265629852190614,0.00028151192236691713,D_C_43122,D,C,43122,chck_80M
71,249,T,519,explanation: the indian roads congress was formed in the year 1934 after a recom,249,18,16,14,52,52,0.007367892190814018,0.00417337566614151,0.00045214963029138744,D_C_43122,D,C,43122,chck_80M
71,249,U,519,explanation: the indian roads congress was formed in the year 1934 after a recom,249,18,16,14,52,52,0.0026570658665150404,0.003411640413105488,0.0006791423074901104,D_C_43122,D,C,43122,chck_80M
46,11300,T,520,working out the electronic structures of ions ions are atoms (or groups of atoms,11300,7,18,14,38,38,0.00010535291221458465,1.4791077774134465e-05,9.28818408283405e-05,D_C_43122,D,C,43122,chck_80M
46,11300,U,520,working out the electronic structures of ions ions are atoms (or groups of atoms,11300,7,18,14,38,38,0.0014374136226251721,0.0034161738585680723,3.119754182989709e-05,D_C_43122,D,C,43122,chck_80M
46,8182,T,521,"the rocky planet, called '55 cancri e', orbits a sun-like star in the constellat",8182,0,20,28,45,45,0.022017808631062508,0.0009855355601757765,0.001169473398476839,D_C_43122,D,C,43122,chck_80M
46,8182,U,521,"the rocky planet, called '55 cancri e', orbits a sun-like star in the constellat",8182,0,20,28,45,45,0.0002945886517409235,0.0006074541015550494,0.0013957220362499356,D_C_43122,D,C,43122,chck_80M
68,690,T,521,"the rocky planet, called '55 cancri e', orbits a sun-like star in the constellat",690,22,20,28,45,45,0.03569069504737854,0.001281206263229251,0.034806545823812485,D_C_43122,D,C,43122,chck_80M
68,690,U,521,"the rocky planet, called '55 cancri e', orbits a sun-like star in the constellat",690,22,20,28,45,45,0.0031687035225331783,0.0006580587942153215,0.015044803731143475,D_C_43122,D,C,43122,chck_80M
51,2383,T,522,"the un's so-called 'redd' programme, designed to reduce emissions from deforesta",2383,4,24,17,46,46,0.5580326318740845,0.00027223018696531653,0.0005742283537983894,D_C_43122,D,C,43122,chck_80M
51,2383,U,522,"the un's so-called 'redd' programme, designed to reduce emissions from deforesta",2383,4,24,17,46,46,0.0032452261075377464,0.002163840224966407,0.0016985220136120915,D_C_43122,D,C,43122,chck_80M
61,3929,T,522,"the un's so-called 'redd' programme, designed to reduce emissions from deforesta",3929,14,24,17,46,46,0.08384265005588531,0.00010614049824653193,0.0025247582234442234,D_C_43122,D,C,43122,chck_80M
61,3929,U,522,"the un's so-called 'redd' programme, designed to reduce emissions from deforesta",3929,14,24,17,46,46,0.041572216898202896,0.00018204776279162616,0.00800697598606348,D_C_43122,D,C,43122,chck_80M
56,5170,T,523,"three years later, a relatively small and obscure company in japan named contax ",5170,7,24,28,48,48,0.002536400919780135,7.417977758450434e-05,3.855599425151013e-05,D_C_43122,D,C,43122,chck_80M
56,5170,U,523,"three years later, a relatively small and obscure company in japan named contax ",5170,7,24,28,48,48,0.0032852748408913612,0.0040846592746675014,1.6958270862232894e-05,D_C_43122,D,C,43122,chck_80M
84,753,T,523,"three years later, a relatively small and obscure company in japan named contax ",753,35,24,28,48,48,0.11142654716968536,8.17708860267885e-05,0.475000262260437,D_C_43122,D,C,43122,chck_80M
84,753,U,523,"three years later, a relatively small and obscure company in japan named contax ",753,35,24,28,48,48,0.03863833472132683,0.0006267266580834985,0.0726156011223793,D_C_43122,D,C,43122,chck_80M
47,3820,T,524,"no, i do not think american tax dollars should go towards the funding of nationa",3820,10,16,21,36,36,0.4632139801979065,2.463120108586736e-05,0.00016888882964849472,D_C_43122,D,C,43122,chck_80M
47,3820,U,524,"no, i do not think american tax dollars should go towards the funding of nationa",3820,10,16,21,36,36,0.17554162442684174,0.00017885696433950216,0.0002407600259175524,D_C_43122,D,C,43122,chck_80M
59,249,T,524,"no, i do not think american tax dollars should go towards the funding of nationa",249,22,16,21,36,36,0.0001719670108286664,5.1754730520769954e-05,0.0020213937386870384,D_C_43122,D,C,43122,chck_80M
59,249,U,524,"no, i do not think american tax dollars should go towards the funding of nationa",249,22,16,21,36,36,0.004517329391092062,0.0003001309814862907,0.024061206728219986,D_C_43122,D,C,43122,chck_80M
45,249,T,525,there were many countries that that tried to emulate the economic planning strat,249,7,20,10,37,37,0.1273818165063858,0.0002650479436852038,0.07049863040447235,D_C_43122,D,C,43122,chck_80M
45,249,U,525,there were many countries that that tried to emulate the economic planning strat,249,7,20,10,37,37,0.0006106117507442832,7.448541873600334e-05,0.005617593880742788,D_C_43122,D,C,43122,chck_80M
52,15643,T,525,there were many countries that that tried to emulate the economic planning strat,15643,14,20,10,37,37,0.00015137219452299178,0.00563396280631423,0.00011298241588519886,D_C_43122,D,C,43122,chck_80M
52,15643,U,525,there were many countries that that tried to emulate the economic planning strat,15643,14,20,10,37,37,0.000496957334689796,0.0273650661110878,5.3209900215733796e-05,D_C_43122,D,C,43122,chck_80M
48,14423,T,527,"people were allowed to criticize the way the country was run, the media were no ",14423,1,20,17,46,46,0.0479106679558754,0.002458453644067049,0.0003551262489054352,D_C_43122,D,C,43122,chck_80M
48,14423,U,527,"people were allowed to criticize the way the country was run, the media were no ",14423,1,20,17,46,46,0.004697764292359352,0.015119470655918121,0.00018919057038147002,D_C_43122,D,C,43122,chck_80M
67,4430,T,527,"people were allowed to criticize the way the country was run, the media were no ",4430,20,20,17,46,46,0.005965608172118664,0.007878031581640244,0.011669603176414967,D_C_43122,D,C,43122,chck_80M
67,4430,U,527,"people were allowed to criticize the way the country was run, the media were no ",4430,20,20,17,46,46,0.008331097662448883,0.005443238187581301,0.002782199764624238,D_C_43122,D,C,43122,chck_80M
77,12297,T,528,"to pinpoint when dark energy became important, spt will use a phenomenon called ",12297,25,33,19,51,51,0.29791295528411865,0.0004816558794118464,0.0009964448399841785,D_C_43122,D,C,43122,chck_80M
77,12297,U,528,"to pinpoint when dark energy became important, spt will use a phenomenon called ",12297,25,33,19,51,51,0.20054961740970612,0.0005226840730756521,0.0027502505108714104,D_C_43122,D,C,43122,chck_80M
85,10372,T,528,"to pinpoint when dark energy became important, spt will use a phenomenon called ",10372,33,33,19,51,51,0.9906479716300964,2.064011641778052e-05,2.277901330671739e-06,D_C_43122,D,C,43122,chck_80M
85,10372,U,528,"to pinpoint when dark energy became important, spt will use a phenomenon called ",10372,33,33,19,51,51,0.022474778816103935,0.01934956945478916,7.529057620558888e-05,D_C_43122,D,C,43122,chck_80M
48,6213,T,529,king tiridates became possessed with an evil spirit and assumed the appearance a,6213,11,21,21,36,36,0.3240475356578827,0.0004588806186802685,0.0019067487446591258,D_C_43122,D,C,43122,chck_80M
48,6213,U,529,king tiridates became possessed with an evil spirit and assumed the appearance a,6213,11,21,21,36,36,0.0052100894972682,0.0003333600179757923,0.008809845894575119,D_C_43122,D,C,43122,chck_80M
58,5465,T,529,king tiridates became possessed with an evil spirit and assumed the appearance a,5465,21,21,21,36,36,0.38853973150253296,0.0006074577104300261,0.00014968213508836925,D_C_43122,D,C,43122,chck_80M
58,5465,U,529,king tiridates became possessed with an evil spirit and assumed the appearance a,5465,21,21,21,36,36,0.0007326753111556172,0.00013928119733463973,0.0006788910832256079,D_C_43122,D,C,43122,chck_80M
46,1185,T,530,"as the doomed moon made its death spiral, saturn robbed its outer layer of ice, ",1185,7,23,14,38,38,0.0030202700290828943,8.106653694994748e-05,9.429825149709359e-05,D_C_43122,D,C,43122,chck_80M
46,1185,U,530,"as the doomed moon made its death spiral, saturn robbed its outer layer of ice, ",1185,7,23,14,38,38,0.005308906547725201,0.008138339966535568,6.721098179696128e-05,D_C_43122,D,C,43122,chck_80M
62,1410,T,530,"as the doomed moon made its death spiral, saturn robbed its outer layer of ice, ",1410,23,23,14,38,38,8.963068103184924e-05,6.332355042104609e-06,0.004664877895265818,D_C_43122,D,C,43122,chck_80M
62,1410,U,530,"as the doomed moon made its death spiral, saturn robbed its outer layer of ice, ",1410,23,23,14,38,38,0.00022724937298335135,1.760503073455766e-05,0.004411808215081692,D_C_43122,D,C,43122,chck_80M
44,557,T,531,however the police were prohibited from disclosing the presence of this child mo,557,6,20,10,37,37,0.25058290362358093,3.656527496787021e-06,0.0005969826015643775,D_C_43122,D,C,43122,chck_80M
44,557,U,531,however the police were prohibited from disclosing the presence of this child mo,557,6,20,10,37,37,0.0038721116725355387,4.2328542804170866e-06,0.012098469771444798,D_C_43122,D,C,43122,chck_80M
63,3416,T,531,however the police were prohibited from disclosing the presence of this child mo,3416,25,20,10,37,37,0.5491112470626831,3.0213994250516407e-05,1.2586461707542185e-05,D_C_43122,D,C,43122,chck_80M
63,3416,U,531,however the police were prohibited from disclosing the presence of this child mo,3416,25,20,10,37,37,0.003327084705233574,8.421899110544473e-05,0.0008722587372176349,D_C_43122,D,C,43122,chck_80M
56,876,T,532,the intricate weavings created for centuries by the shipibo are an ornate repres,876,7,23,28,48,48,0.0008926247828640044,0.0001628308091312647,0.00023683953622821718,D_C_43122,D,C,43122,chck_80M
56,876,U,532,the intricate weavings created for centuries by the shipibo are an ornate repres,876,7,23,28,48,48,0.0004998832009732723,0.00030453107319772243,0.0010811873944476247,D_C_43122,D,C,43122,chck_80M
61,4699,T,532,the intricate weavings created for centuries by the shipibo are an ornate repres,4699,12,23,28,48,48,0.02117939665913582,0.0013277027755975723,0.0009909364162012935,D_C_43122,D,C,43122,chck_80M
61,4699,U,532,the intricate weavings created for centuries by the shipibo are an ornate repres,4699,12,23,28,48,48,0.18861123919487,0.00094522291328758,9.948077058652416e-05,D_C_43122,D,C,43122,chck_80M
39,4245,T,533,"however, women's protest is not new in this region: women were demanding their h",4245,0,19,14,38,38,0.623764157295227,0.00015232506848406047,0.008180595934391022,D_C_43122,D,C,43122,chck_80M
39,4245,U,533,"however, women's protest is not new in this region: women were demanding their h",4245,0,19,14,38,38,0.0026773600839078426,0.09832732379436493,0.00014990376075729728,D_C_43122,D,C,43122,chck_80M
57,1569,T,533,"however, women's protest is not new in this region: women were demanding their h",1569,18,19,14,38,38,0.021218035370111465,0.00424328725785017,0.019650448113679886,D_C_43122,D,C,43122,chck_80M
57,1569,U,533,"however, women's protest is not new in this region: women were demanding their h",1569,18,19,14,38,38,0.017125142738223076,0.005520816892385483,0.017871735617518425,D_C_43122,D,C,43122,chck_80M
45,6120,T,534,"there was a court case not long ago where a lay rector, who became such when the",6120,7,18,10,37,37,0.004455531947314739,0.0007251110509969294,9.649581625126302e-05,D_C_43122,D,C,43122,chck_80M
45,6120,U,534,"there was a court case not long ago where a lay rector, who became such when the",6120,7,18,10,37,37,0.007660948671400547,0.0010835659923031926,0.00020926937577314675,D_C_43122,D,C,43122,chck_80M
50,7554,T,534,"there was a court case not long ago where a lay rector, who became such when the",7554,12,18,10,37,37,0.024350173771381378,0.00036560639273375273,5.602056626230478e-05,D_C_43122,D,C,43122,chck_80M
50,7554,U,534,"there was a court case not long ago where a lay rector, who became such when the",7554,12,18,10,37,37,0.0899830311536789,0.002609009388834238,0.00035603533615358174,D_C_43122,D,C,43122,chck_80M
45,12856,T,535,another reason for skepticism is that americans are immune to the effects of a w,12856,2,25,28,42,42,0.07689715921878815,0.0008896683575585485,7.719017048657406e-06,D_C_43122,D,C,43122,chck_80M
45,12856,U,535,another reason for skepticism is that americans are immune to the effects of a w,12856,2,25,28,42,42,0.0035417417529970407,0.0011951223714277148,3.50512309523765e-05,D_C_43122,D,C,43122,chck_80M
68,1400,T,535,another reason for skepticism is that americans are immune to the effects of a w,1400,25,25,28,42,42,0.16998735070228577,0.00012227252591401339,0.01870497316122055,D_C_43122,D,C,43122,chck_80M
68,1400,U,535,another reason for skepticism is that americans are immune to the effects of a w,1400,25,25,28,42,42,0.007300946395844221,0.0004228781908750534,0.0023312829434871674,D_C_43122,D,C,43122,chck_80M
47,4372,T,536,"as described on the about building healthy communities page, community health is",4372,8,20,14,38,38,0.0006976728327572346,0.00028896122239530087,0.0004139274242334068,D_C_43122,D,C,43122,chck_80M
47,4372,U,536,"as described on the about building healthy communities page, community health is",4372,8,20,14,38,38,0.004884082358330488,0.0005033815978094935,4.184823410469107e-05,D_C_43122,D,C,43122,chck_80M
50,4942,T,536,"as described on the about building healthy communities page, community health is",4942,11,20,14,38,38,0.006415802054107189,0.00010187825682805851,0.011394692584872246,D_C_43122,D,C,43122,chck_80M
50,4942,U,536,"as described on the about building healthy communities page, community health is",4942,11,20,14,38,38,0.013250235468149185,0.0003130681288894266,0.0022565280087292194,D_C_43122,D,C,43122,chck_80M
48,5368,T,537,"in the case of parkinson's, scientists have been using ipscs to form a certain t",5368,0,22,16,47,47,0.5728064775466919,5.5267595598706976e-05,0.27747026085853577,D_C_43122,D,C,43122,chck_80M
48,5368,U,537,"in the case of parkinson's, scientists have been using ipscs to form a certain t",5368,0,22,16,47,47,0.0007435918669216335,0.0010758040007203817,0.02974139340221882,D_C_43122,D,C,43122,chck_80M
70,4851,T,537,"in the case of parkinson's, scientists have been using ipscs to form a certain t",4851,22,22,16,47,47,0.8504776954650879,0.0017668339423835278,0.0011093002976849675,D_C_43122,D,C,43122,chck_80M
70,4851,U,537,"in the case of parkinson's, scientists have been using ipscs to form a certain t",4851,22,22,16,47,47,0.047024499624967575,0.01175658032298088,0.0004412151174619794,D_C_43122,D,C,43122,chck_80M
54,5822,T,538,"these results, along with the recently published findings from an outbreak in so",5822,3,23,21,50,50,0.002291472628712654,0.0014692852273583412,0.00039318818016909063,D_C_43122,D,C,43122,chck_80M
54,5822,U,538,"these results, along with the recently published findings from an outbreak in so",5822,3,23,21,50,50,0.002088921843096614,0.0017082057893276215,0.00018877038382925093,D_C_43122,D,C,43122,chck_80M
69,8993,T,538,"these results, along with the recently published findings from an outbreak in so",8993,18,23,21,50,50,0.00442856689915061,0.0005669267848134041,0.0013598991790786386,D_C_43122,D,C,43122,chck_80M
69,8993,U,538,"these results, along with the recently published findings from an outbreak in so",8993,18,23,21,50,50,0.004892283584922552,0.0005522208521142602,0.0029740871395915747,D_C_43122,D,C,43122,chck_80M
42,5166,T,539,the previous record holder for the most distant object is a galaxy at redshift 7,5166,1,20,16,40,40,0.6307209134101868,1.3203613889345434e-05,0.0031604552641510963,D_C_43122,D,C,43122,chck_80M
42,5166,U,539,the previous record holder for the most distant object is a galaxy at redshift 7,5166,1,20,16,40,40,0.02121780999004841,0.000358507881173864,5.5136126320576295e-05,D_C_43122,D,C,43122,chck_80M
69,249,T,539,the previous record holder for the most distant object is a galaxy at redshift 7,249,28,20,16,40,40,0.0019063594518229365,5.011975736124441e-05,0.004122105427086353,D_C_43122,D,C,43122,chck_80M
69,249,U,539,the previous record holder for the most distant object is a galaxy at redshift 7,249,28,20,16,40,40,0.00779637461528182,0.0003547128289937973,0.0034720287658274174,D_C_43122,D,C,43122,chck_80M
45,4942,T,540,breast cancer is caused by a combination of many different factors as mentioned ,4942,3,20,12,41,41,0.0029507128056138754,0.0001012128996080719,0.000551070726942271,D_C_43122,D,C,43122,chck_80M
45,4942,U,540,breast cancer is caused by a combination of many different factors as mentioned ,4942,3,20,12,41,41,0.011612018570303917,0.00025930145056918263,0.00028603628743439913,D_C_43122,D,C,43122,chck_80M
56,409,T,540,breast cancer is caused by a combination of many different factors as mentioned ,409,14,20,12,41,41,0.0015543471090495586,1.398509084538091e-05,0.06026213988661766,D_C_43122,D,C,43122,chck_80M
56,409,U,540,breast cancer is caused by a combination of many different factors as mentioned ,409,14,20,12,41,41,0.0010077720507979393,3.352558223923552e-06,0.00033779561636038125,D_C_43122,D,C,43122,chck_80M
45,1120,T,541,"recently published findings on primates and the nature of early man, especially ",1120,0,22,20,44,44,0.004200986586511135,7.040196214802563e-05,2.3809581762179732e-05,D_C_43122,D,C,43122,chck_80M
45,1120,U,541,"recently published findings on primates and the nature of early man, especially ",1120,0,22,20,44,44,6.5529668063391e-05,4.213643478578888e-05,3.784723594435491e-05,D_C_43122,D,C,43122,chck_80M
63,249,T,541,"recently published findings on primates and the nature of early man, especially ",249,18,22,20,44,44,0.0005904751596972346,0.000925823173020035,0.06496307998895645,D_C_43122,D,C,43122,chck_80M
63,249,U,541,"recently published findings on primates and the nature of early man, especially ",249,18,22,20,44,44,0.0003502212930470705,0.0016316281398758292,0.17096363008022308,D_C_43122,D,C,43122,chck_80M
43,11302,T,542,institute researchers are reporting the first detailed molecular snapshots of a ,11302,0,23,28,42,42,0.31050950288772583,7.361437019426376e-05,0.006025184411555529,D_C_43122,D,C,43122,chck_80M
43,11302,U,542,institute researchers are reporting the first detailed molecular snapshots of a ,11302,0,23,28,42,42,0.00011090571933891624,3.9319886127486825e-05,0.00937070045620203,D_C_43122,D,C,43122,chck_80M
44,1996,T,542,institute researchers are reporting the first detailed molecular snapshots of a ,1996,1,23,28,42,42,0.056393761187791824,0.004071067553013563,0.019071560353040695,D_C_43122,D,C,43122,chck_80M
44,1996,U,542,institute researchers are reporting the first detailed molecular snapshots of a ,1996,1,23,28,42,42,0.000811340578366071,0.0008802679949440062,0.000259034481132403,D_C_43122,D,C,43122,chck_80M
50,2915,T,543,giovanni's darker clothing can be interpreted as a symbol of mourning or sufferi,2915,5,27,20,44,44,0.31645986437797546,0.00045968833728693426,0.03774386644363403,D_C_43122,D,C,43122,chck_80M
50,2915,U,543,giovanni's darker clothing can be interpreted as a symbol of mourning or sufferi,2915,5,27,20,44,44,0.03197701275348663,0.0028973580338060856,0.0014831328298896551,D_C_43122,D,C,43122,chck_80M
65,641,T,543,giovanni's darker clothing can be interpreted as a symbol of mourning or sufferi,641,20,27,20,44,44,0.09189803898334503,0.00327721587382257,0.004110843408852816,D_C_43122,D,C,43122,chck_80M
65,641,U,543,giovanni's darker clothing can be interpreted as a symbol of mourning or sufferi,641,20,27,20,44,44,0.005599577911198139,0.004317978862673044,0.004866552539169788,D_C_43122,D,C,43122,chck_80M
47,3977,T,544,the similarity of the 216 gigantic faces on the temple's towers to other statues,3977,0,22,17,46,46,0.0001962503738468513,0.0014164858730509877,5.5205437092809007e-05,D_C_43122,D,C,43122,chck_80M
47,3977,U,544,the similarity of the 216 gigantic faces on the temple's towers to other statues,3977,0,22,17,46,46,0.00011118867405457422,0.00020684898481704295,5.931492705713026e-05,D_C_43122,D,C,43122,chck_80M
75,10680,T,544,the similarity of the 216 gigantic faces on the temple's towers to other statues,10680,28,22,17,46,46,0.0038671796210110188,0.004547283053398132,0.003677001688629389,D_C_43122,D,C,43122,chck_80M
75,10680,U,544,the similarity of the 216 gigantic faces on the temple's towers to other statues,10680,28,22,17,46,46,0.001313504995778203,0.0034241799730807543,0.0040814075618982315,D_C_43122,D,C,43122,chck_80M
46,8172,T,545,the piercing mouthparts that they use to kill their prey are also capable of giv,8172,3,20,28,42,42,0.5105889439582825,0.0022710529156029224,0.0008923294371925294,D_C_43122,D,C,43122,chck_80M
46,8172,U,545,the piercing mouthparts that they use to kill their prey are also capable of giv,8172,3,20,28,42,42,0.0012252787128090858,0.06099628284573555,0.0012711562449112535,D_C_43122,D,C,43122,chck_80M
64,932,T,545,the piercing mouthparts that they use to kill their prey are also capable of giv,932,21,20,28,42,42,0.007342680357396603,2.0512867195066065e-05,0.8477490544319153,D_C_43122,D,C,43122,chck_80M
64,932,U,545,the piercing mouthparts that they use to kill their prey are also capable of giv,932,21,20,28,42,42,0.003633766435086727,0.0005986968171782792,0.4487287402153015,D_C_43122,D,C,43122,chck_80M
60,853,T,546,"if you think about it, life on any of those planets would be very, very strange:",853,20,11,18,39,39,1.8921525679616025e-06,1.9377279159016325e-07,0.0028547928668558598,D_C_43122,D,C,43122,chck_80M
60,853,U,546,"if you think about it, life on any of those planets would be very, very strange:",853,20,11,18,39,39,1.5413447727041785e-06,1.585302555895396e-07,0.005199072416871786,D_C_43122,D,C,43122,chck_80M
40,684,T,547,this is crucial given that the uk is about to leave the system of eu environment,684,3,15,19,36,36,0.0009351695189252496,0.00010026308154920116,0.02485928125679493,D_C_43122,D,C,43122,chck_80M
40,684,U,547,this is crucial given that the uk is about to leave the system of eu environment,684,3,15,19,36,36,7.09042651578784e-05,0.0005649736849591136,0.10114225745201111,D_C_43122,D,C,43122,chck_80M
44,2869,T,547,this is crucial given that the uk is about to leave the system of eu environment,2869,7,15,19,36,36,0.003627378959208727,0.008880667388439178,0.02289985492825508,D_C_43122,D,C,43122,chck_80M
44,2869,U,547,this is crucial given that the uk is about to leave the system of eu environment,2869,7,15,19,36,36,0.0014927906449884176,0.0034780711866915226,0.00035727780777961016,D_C_43122,D,C,43122,chck_80M
50,6932,T,548,the following materials are a must-read for educators and parents: - finding com,6932,0,24,19,49,49,0.8380632400512695,0.0001723025634419173,2.0210782167850994e-05,D_C_43122,D,C,43122,chck_80M
50,6932,U,548,the following materials are a must-read for educators and parents: - finding com,6932,0,24,19,49,49,0.0027806300204247236,0.07739800214767456,0.0003833946248050779,D_C_43122,D,C,43122,chck_80M
73,1004,T,548,the following materials are a must-read for educators and parents: - finding com,1004,23,24,19,49,49,7.535166332672816e-06,2.4238177047664067e-06,0.0005287123494781554,D_C_43122,D,C,43122,chck_80M
73,1004,U,548,the following materials are a must-read for educators and parents: - finding com,1004,23,24,19,49,49,0.00020225602202117443,0.0001491774746682495,0.0022926991805434227,D_C_43122,D,C,43122,chck_80M
49,2825,T,549,the its's archives concern the germans and non-germans who were held in nazi con,2825,5,21,16,43,43,0.0006291182362474501,8.150408575602341e-06,1.3411549844022375e-06,D_C_43122,D,C,43122,chck_80M
49,2825,U,549,the its's archives concern the germans and non-germans who were held in nazi con,2825,5,21,16,43,43,0.0011840022634714842,0.0002285000227857381,1.1391894076950848e-06,D_C_43122,D,C,43122,chck_80M
67,2381,T,549,the its's archives concern the germans and non-germans who were held in nazi con,2381,23,21,16,43,43,0.070681631565094,7.468344119843096e-05,0.7608046531677246,D_C_43122,D,C,43122,chck_80M
67,2381,U,549,the its's archives concern the germans and non-germans who were held in nazi con,2381,23,21,16,43,43,0.0016441441839560866,0.00017410075815860182,0.10224632173776627,D_C_43122,D,C,43122,chck_80M
49,249,T,550,"in the last quarter ofthe 20th century, maize replaced sorghum as the most impor",249,3,23,28,45,45,0.0010378449223935604,4.278247070033103e-05,0.008453424088656902,D_C_43122,D,C,43122,chck_80M
49,249,U,550,"in the last quarter ofthe 20th century, maize replaced sorghum as the most impor",249,3,23,28,45,45,0.008249640464782715,0.0002200649760197848,0.023341288790106773,D_C_43122,D,C,43122,chck_80M
76,3460,T,550,"in the last quarter ofthe 20th century, maize replaced sorghum as the most impor",3460,30,23,28,45,45,0.0007984770345501602,0.00040353561053052545,0.00011430869926698506,D_C_43122,D,C,43122,chck_80M
76,3460,U,550,"in the last quarter ofthe 20th century, maize replaced sorghum as the most impor",3460,30,23,28,45,45,0.0011171854566782713,0.0004945995751768351,0.0002679289900697768,D_C_43122,D,C,43122,chck_80M
73,13526,T,552,"in the 16th century, the circassians also founded abu ghosh, now a famous restau",13526,26,24,17,46,46,0.033296454697847366,0.0003406865580473095,0.0008067305898293853,D_C_43122,D,C,43122,chck_80M
73,13526,U,552,"in the 16th century, the circassians also founded abu ghosh, now a famous restau",13526,26,24,17,46,46,0.01048671267926693,0.0026942649856209755,0.012422407977283001,D_C_43122,D,C,43122,chck_80M
74,1317,T,552,"in the 16th century, the circassians also founded abu ghosh, now a famous restau",1317,27,24,17,46,46,0.08178204298019409,0.0007327859057113528,0.021982213482260704,D_C_43122,D,C,43122,chck_80M
74,1317,U,552,"in the 16th century, the circassians also founded abu ghosh, now a famous restau",1317,27,24,17,46,46,0.0066503193229436874,0.0006732079200446606,0.012700216844677925,D_C_43122,D,C,43122,chck_80M
37,3362,T,553,the body itself is subjected to becoming very weak and the cells in the body suf,3362,0,18,19,36,36,0.5428822636604309,0.002109104534611106,3.1819658033782616e-05,D_C_43122,D,C,43122,chck_80M
37,3362,U,553,the body itself is subjected to becoming very weak and the cells in the body suf,3362,0,18,19,36,36,4.989143053535372e-05,0.00010431441478431225,5.624974801321514e-05,D_C_43122,D,C,43122,chck_80M
54,1678,T,553,the body itself is subjected to becoming very weak and the cells in the body suf,1678,17,18,19,36,36,0.005129368510097265,0.0011226313654333353,0.0020434807520359755,D_C_43122,D,C,43122,chck_80M
54,1678,U,553,the body itself is subjected to becoming very weak and the cells in the body suf,1678,17,18,19,36,36,0.0029854991007596254,0.0005955370725132525,0.0035010732244700193,D_C_43122,D,C,43122,chck_80M
49,4410,T,554,this article then responds to the critique that the proposed interpretive method,4410,2,31,17,46,46,0.0047906069085001945,0.0001269141212105751,3.015272886841558e-05,D_C_43122,D,C,43122,chck_80M
49,4410,U,554,this article then responds to the critique that the proposed interpretive method,4410,2,31,17,46,46,0.004559662193059921,0.00019820939633063972,1.984393566090148e-05,D_C_43122,D,C,43122,chck_80M
65,3956,T,554,this article then responds to the critique that the proposed interpretive method,3956,18,31,17,46,46,0.06945475935935974,0.013529142364859581,0.0003562110650818795,D_C_43122,D,C,43122,chck_80M
65,3956,U,554,this article then responds to the critique that the proposed interpretive method,3956,18,31,17,46,46,0.0184294655919075,0.007696832064539194,0.0005252022529020905,D_C_43122,D,C,43122,chck_80M
49,1620,T,555,"that means one side will always face the star - a huge red orb, because planet b",1620,0,19,28,48,48,0.006683653220534325,3.3758856261556502e-06,0.9474640488624573,D_C_43122,D,C,43122,chck_80M
49,1620,U,555,"that means one side will always face the star - a huge red orb, because planet b",1620,0,19,28,48,48,0.005740107968449593,0.001244649407453835,0.10384788364171982,D_C_43122,D,C,43122,chck_80M
