position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
49,754,U,509,a challenge lies in the fact that estimates of 137cs emissions from the fukushim,754,0,18,28,48,48,0.00296635739505291,0.012363206595182419,0.0019063114887103438,D_R_43222,D,R,43222,chck_80M
73,6092,T,509,a challenge lies in the fact that estimates of 137cs emissions from the fukushim,6092,24,18,28,48,48,0.005700505804270506,0.002339068567380309,0.002223400166258216,D_R_43222,D,R,43222,chck_80M
73,6092,U,509,a challenge lies in the fact that estimates of 137cs emissions from the fukushim,6092,24,18,28,48,48,0.0011805776739493012,0.019843723624944687,0.0034422287717461586,D_R_43222,D,R,43222,chck_80M
44,10461,T,510,the 30-year limit has been chosen because a person who has had diabetes for such,10461,10,14,16,33,33,0.06320583075284958,0.002439611591398716,0.0008080398547463119,D_R_43222,D,R,43222,chck_80M
44,10461,U,510,the 30-year limit has been chosen because a person who has had diabetes for such,10461,10,14,16,33,33,0.013324564322829247,0.002828669734299183,0.0010641124099493027,D_R_43222,D,R,43222,chck_80M
49,3012,T,510,the 30-year limit has been chosen because a person who has had diabetes for such,3012,15,14,16,33,33,0.16384723782539368,0.0011056126095354557,9.00130453374004e-06,D_R_43222,D,R,43222,chck_80M
49,3012,U,510,the 30-year limit has been chosen because a person who has had diabetes for such,3012,15,14,16,33,33,0.02065582387149334,0.0023260805755853653,0.00012227836123201996,D_R_43222,D,R,43222,chck_80M
85,4511,T,511,"waterways were then the transportation arteries, and nowhere else in north ameri",4511,37,25,16,47,47,0.6595640778541565,0.00011591819929890335,0.03333798423409462,D_R_43222,D,R,43222,chck_80M
85,4511,U,511,"waterways were then the transportation arteries, and nowhere else in north ameri",4511,37,25,16,47,47,0.007213583216071129,0.00012397262617014349,0.019420189782977104,D_R_43222,D,R,43222,chck_80M
75,4126,T,512,most of the existing titanium dioxide semiconductors used for solar-driven photo,4126,22,34,14,52,52,0.01812892220914364,0.0021049820352345705,0.000642869679722935,D_R_43222,D,R,43222,chck_80M
75,4126,U,512,most of the existing titanium dioxide semiconductors used for solar-driven photo,4126,22,34,14,52,52,0.024647967889904976,0.002554667182266712,0.0004660746781155467,D_R_43222,D,R,43222,chck_80M
56,8734,T,513,as is known from finds in burial caves the previous population of the bandiagara,8734,0,23,23,55,55,0.012081848457455635,0.0021928977221250534,0.000373835297068581,D_R_43222,D,R,43222,chck_80M
56,8734,U,513,as is known from finds in burial caves the previous population of the bandiagara,8734,0,23,23,55,55,0.0007947289850562811,0.023954400792717934,0.00028261076658964157,D_R_43222,D,R,43222,chck_80M
88,9836,T,513,as is known from finds in burial caves the previous population of the bandiagara,9836,32,23,23,55,55,0.9930258989334106,1.7648402717895806e-05,5.974139298814407e-07,D_R_43222,D,R,43222,chck_80M
88,9836,U,513,as is known from finds in burial caves the previous population of the bandiagara,9836,32,23,23,55,55,0.02261616289615631,0.012636731378734112,0.000149135259562172,D_R_43222,D,R,43222,chck_80M
44,773,T,514,there is a separate group known as gold star mothers the american gold star moth,773,9,18,15,34,34,2.9644066671608016e-05,2.7361820684745908e-05,2.594397301436402e-06,D_R_43222,D,R,43222,chck_80M
44,773,U,514,there is a separate group known as gold star mothers the american gold star moth,773,9,18,15,34,34,0.0021736212074756622,0.0013607431901618838,0.0004811310500372201,D_R_43222,D,R,43222,chck_80M
39,5999,T,515,"to say that flu is caused by the influenza virus, and that a cold is caused by o",5999,0,14,14,38,38,0.0009455465478822589,0.00187684316188097,0.0006109602400101721,D_R_43222,D,R,43222,chck_80M
39,5999,U,515,"to say that flu is caused by the influenza virus, and that a cold is caused by o",5999,0,14,14,38,38,0.00015268647985067219,0.002825591480359435,1.660674752201885e-05,D_R_43222,D,R,43222,chck_80M
60,1183,T,515,"to say that flu is caused by the influenza virus, and that a cold is caused by o",1183,21,14,14,38,38,0.03348439559340477,0.00015599232574459165,0.0013026914093643427,D_R_43222,D,R,43222,chck_80M
60,1183,U,515,"to say that flu is caused by the influenza virus, and that a cold is caused by o",1183,21,14,14,38,38,0.010847890749573708,0.0014343057991936803,0.0002884500427171588,D_R_43222,D,R,43222,chck_80M
37,5810,T,516,"however, it is better to keep your powerpoint slides simple with not much matter",5810,0,16,21,36,36,0.8775412440299988,3.1670601856603753e-06,1.9587365386541933e-05,D_R_43222,D,R,43222,chck_80M
37,5810,U,516,"however, it is better to keep your powerpoint slides simple with not much matter",5810,0,16,21,36,36,0.00045658100862056017,3.832717629848048e-05,2.7739262804971077e-05,D_R_43222,D,R,43222,chck_80M
44,521,T,516,"however, it is better to keep your powerpoint slides simple with not much matter",521,7,16,21,36,36,0.0005034045898355544,5.9367237554397434e-05,0.0028722749557346106,D_R_43222,D,R,43222,chck_80M
44,521,U,516,"however, it is better to keep your powerpoint slides simple with not much matter",521,7,16,21,36,36,0.008256415836513042,8.701873593963683e-05,0.00016338886052835733,D_R_43222,D,R,43222,chck_80M
61,278,T,517,"after marriage and the birth of four children, tape made what was an expected de",278,22,22,14,38,38,0.0015619008336216211,3.0393423003260978e-05,7.03443874954246e-05,D_R_43222,D,R,43222,chck_80M
61,278,U,517,"after marriage and the birth of four children, tape made what was an expected de",278,22,22,14,38,38,0.006892533041536808,0.0001561122917337343,0.0007072041626088321,D_R_43222,D,R,43222,chck_80M
67,8711,T,519,explanation: the indian roads congress was formed in the year 1934 after a recom,8711,14,16,14,52,52,0.12138611823320389,0.0004803635529242456,2.521630676710629e-06,D_R_43222,D,R,43222,chck_80M
67,8711,U,519,explanation: the indian roads congress was formed in the year 1934 after a recom,8711,14,16,14,52,52,0.064044289290905,0.0005156989209353924,0.0002875625214073807,D_R_43222,D,R,43222,chck_80M
71,249,T,519,explanation: the indian roads congress was formed in the year 1934 after a recom,249,18,16,14,52,52,0.016972392797470093,0.0009756126091815531,0.0009962765034288168,D_R_43222,D,R,43222,chck_80M
71,249,U,519,explanation: the indian roads congress was formed in the year 1934 after a recom,249,18,16,14,52,52,0.014767078682780266,0.0014438999351114035,0.0013272725045681,D_R_43222,D,R,43222,chck_80M
46,11300,T,520,working out the electronic structures of ions ions are atoms (or groups of atoms,11300,7,18,14,38,38,0.0016321162693202496,0.0004992005997337401,0.0005359795759432018,D_R_43222,D,R,43222,chck_80M
46,11300,U,520,working out the electronic structures of ions ions are atoms (or groups of atoms,11300,7,18,14,38,38,0.001256315503269434,0.0010533450404182076,7.525230466853827e-05,D_R_43222,D,R,43222,chck_80M
46,8182,T,521,"the rocky planet, called '55 cancri e', orbits a sun-like star in the constellat",8182,0,20,28,45,45,0.003352575469762087,0.0010745357722043991,3.1587893317919225e-05,D_R_43222,D,R,43222,chck_80M
46,8182,U,521,"the rocky planet, called '55 cancri e', orbits a sun-like star in the constellat",8182,0,20,28,45,45,0.0013816490536555648,0.0041893115267157555,0.0001145372079918161,D_R_43222,D,R,43222,chck_80M
68,690,T,521,"the rocky planet, called '55 cancri e', orbits a sun-like star in the constellat",690,22,20,28,45,45,0.0170457661151886,0.0012094182893633842,0.07828059047460556,D_R_43222,D,R,43222,chck_80M
68,690,U,521,"the rocky planet, called '55 cancri e', orbits a sun-like star in the constellat",690,22,20,28,45,45,0.003040519542992115,0.0024350506719201803,0.0547182597219944,D_R_43222,D,R,43222,chck_80M
51,2383,T,522,"the un's so-called 'redd' programme, designed to reduce emissions from deforesta",2383,4,24,17,46,46,0.00040582826477475464,0.00016926378884818405,4.2438932723598555e-05,D_R_43222,D,R,43222,chck_80M
51,2383,U,522,"the un's so-called 'redd' programme, designed to reduce emissions from deforesta",2383,4,24,17,46,46,0.009099452756345272,0.001908245962113142,0.001572484034113586,D_R_43222,D,R,43222,chck_80M
61,3929,T,522,"the un's so-called 'redd' programme, designed to reduce emissions from deforesta",3929,14,24,17,46,46,0.029584558680653572,8.156114927260205e-05,0.0013143594842404127,D_R_43222,D,R,43222,chck_80M
61,3929,U,522,"the un's so-called 'redd' programme, designed to reduce emissions from deforesta",3929,14,24,17,46,46,0.05385034903883934,0.00025430103414691985,0.0006554732681252062,D_R_43222,D,R,43222,chck_80M
56,5170,T,523,"three years later, a relatively small and obscure company in japan named contax ",5170,7,24,28,48,48,0.4436820149421692,0.00011862863902933896,0.011646111495792866,D_R_43222,D,R,43222,chck_80M
56,5170,U,523,"three years later, a relatively small and obscure company in japan named contax ",5170,7,24,28,48,48,0.00033470618654973805,0.00012165139196440578,9.806863999983761e-06,D_R_43222,D,R,43222,chck_80M
84,753,T,523,"three years later, a relatively small and obscure company in japan named contax ",753,35,24,28,48,48,0.032202817499637604,0.00012137609155615792,0.3882043957710266,D_R_43222,D,R,43222,chck_80M
84,753,U,523,"three years later, a relatively small and obscure company in japan named contax ",753,35,24,28,48,48,0.006598224863409996,0.001502661732956767,0.08078072965145111,D_R_43222,D,R,43222,chck_80M
47,3820,T,524,"no, i do not think american tax dollars should go towards the funding of nationa",3820,10,16,21,36,36,0.04682772234082222,5.643051190418191e-05,0.000186002638656646,D_R_43222,D,R,43222,chck_80M
47,3820,U,524,"no, i do not think american tax dollars should go towards the funding of nationa",3820,10,16,21,36,36,0.021671488881111145,8.356954640476033e-05,0.0001639163529034704,D_R_43222,D,R,43222,chck_80M
59,249,T,524,"no, i do not think american tax dollars should go towards the funding of nationa",249,22,16,21,36,36,0.05919332057237625,0.0010165342828258872,0.02353229932487011,D_R_43222,D,R,43222,chck_80M
59,249,U,524,"no, i do not think american tax dollars should go towards the funding of nationa",249,22,16,21,36,36,0.005535159260034561,0.0029440228827297688,0.04579101875424385,D_R_43222,D,R,43222,chck_80M
45,249,T,525,there were many countries that that tried to emulate the economic planning strat,249,7,20,10,37,37,0.9463139176368713,4.465816346055362e-06,0.0041037132032215595,D_R_43222,D,R,43222,chck_80M
45,249,U,525,there were many countries that that tried to emulate the economic planning strat,249,7,20,10,37,37,0.0036871032789349556,7.85476149758324e-05,0.020242642611265182,D_R_43222,D,R,43222,chck_80M
52,15643,T,525,there were many countries that that tried to emulate the economic planning strat,15643,14,20,10,37,37,0.022657955065369606,0.008499477989971638,3.355496301082894e-05,D_R_43222,D,R,43222,chck_80M
52,15643,U,525,there were many countries that that tried to emulate the economic planning strat,15643,14,20,10,37,37,0.0006038406863808632,0.032047294080257416,6.201251835591393e-06,D_R_43222,D,R,43222,chck_80M
48,14423,T,527,"people were allowed to criticize the way the country was run, the media were no ",14423,1,20,17,46,46,0.01950789801776409,0.00474238907918334,0.00039294641464948654,D_R_43222,D,R,43222,chck_80M
48,14423,U,527,"people were allowed to criticize the way the country was run, the media were no ",14423,1,20,17,46,46,0.006793343462049961,0.004385118372738361,0.00011545386223588139,D_R_43222,D,R,43222,chck_80M
67,4430,T,527,"people were allowed to criticize the way the country was run, the media were no ",4430,20,20,17,46,46,0.0009430816280655563,0.0009959825547412038,0.001194516196846962,D_R_43222,D,R,43222,chck_80M
67,4430,U,527,"people were allowed to criticize the way the country was run, the media were no ",4430,20,20,17,46,46,0.001238174387253821,0.0017507394077256322,0.0006737683434039354,D_R_43222,D,R,43222,chck_80M
77,12297,T,528,"to pinpoint when dark energy became important, spt will use a phenomenon called ",12297,25,33,19,51,51,0.8246883749961853,0.00017066896543838084,0.0002819759538397193,D_R_43222,D,R,43222,chck_80M
77,12297,U,528,"to pinpoint when dark energy became important, spt will use a phenomenon called ",12297,25,33,19,51,51,0.30634233355522156,0.0006072148680686951,0.0003249438013881445,D_R_43222,D,R,43222,chck_80M
85,10372,T,528,"to pinpoint when dark energy became important, spt will use a phenomenon called ",10372,33,33,19,51,51,0.9195062518119812,0.00019769791106227785,2.3078588128555566e-05,D_R_43222,D,R,43222,chck_80M
85,10372,U,528,"to pinpoint when dark energy became important, spt will use a phenomenon called ",10372,33,33,19,51,51,0.056869931519031525,0.006268193479627371,0.001982775516808033,D_R_43222,D,R,43222,chck_80M
48,6213,T,529,king tiridates became possessed with an evil spirit and assumed the appearance a,6213,11,21,21,36,36,0.03501143306493759,0.00013028888497501612,0.013116071000695229,D_R_43222,D,R,43222,chck_80M
48,6213,U,529,king tiridates became possessed with an evil spirit and assumed the appearance a,6213,11,21,21,36,36,0.0043409462086856365,0.00035223361919634044,0.0022155374754220247,D_R_43222,D,R,43222,chck_80M
58,5465,T,529,king tiridates became possessed with an evil spirit and assumed the appearance a,5465,21,21,21,36,36,0.356256365776062,0.000972125621046871,0.0032470221631228924,D_R_43222,D,R,43222,chck_80M
58,5465,U,529,king tiridates became possessed with an evil spirit and assumed the appearance a,5465,21,21,21,36,36,0.0010107109555974603,6.574598955921829e-05,0.0008820112561807036,D_R_43222,D,R,43222,chck_80M
46,1185,T,530,"as the doomed moon made its death spiral, saturn robbed its outer layer of ice, ",1185,7,23,14,38,38,0.011184994131326675,0.0018584525678306818,0.002131036715582013,D_R_43222,D,R,43222,chck_80M
46,1185,U,530,"as the doomed moon made its death spiral, saturn robbed its outer layer of ice, ",1185,7,23,14,38,38,0.011191197670996189,0.011908814311027527,0.00037129648262634873,D_R_43222,D,R,43222,chck_80M
62,1410,T,530,"as the doomed moon made its death spiral, saturn robbed its outer layer of ice, ",1410,23,23,14,38,38,0.00010125610424438491,1.1406659723434132e-05,0.0027200751937925816,D_R_43222,D,R,43222,chck_80M
62,1410,U,530,"as the doomed moon made its death spiral, saturn robbed its outer layer of ice, ",1410,23,23,14,38,38,0.00039075250970199704,6.706844578729942e-05,0.007243250496685505,D_R_43222,D,R,43222,chck_80M
44,557,T,531,however the police were prohibited from disclosing the presence of this child mo,557,6,20,10,37,37,0.7373095750808716,4.471695547181298e-07,0.0003156895108986646,D_R_43222,D,R,43222,chck_80M
44,557,U,531,however the police were prohibited from disclosing the presence of this child mo,557,6,20,10,37,37,0.004069613758474588,2.8731919883284718e-05,0.00701349088922143,D_R_43222,D,R,43222,chck_80M
63,3416,T,531,however the police were prohibited from disclosing the presence of this child mo,3416,25,20,10,37,37,0.6887352466583252,1.0481372555659618e-05,5.794289791083429e-06,D_R_43222,D,R,43222,chck_80M
63,3416,U,531,however the police were prohibited from disclosing the presence of this child mo,3416,25,20,10,37,37,0.010326050221920013,5.795401375507936e-05,0.0002642479375936091,D_R_43222,D,R,43222,chck_80M
56,876,T,532,the intricate weavings created for centuries by the shipibo are an ornate repres,876,7,23,28,48,48,0.000721628894098103,0.0003082834300585091,0.0026578030083328485,D_R_43222,D,R,43222,chck_80M
56,876,U,532,the intricate weavings created for centuries by the shipibo are an ornate repres,876,7,23,28,48,48,0.0007718477281741798,0.00032693654065951705,0.004479491151869297,D_R_43222,D,R,43222,chck_80M
61,4699,T,532,the intricate weavings created for centuries by the shipibo are an ornate repres,4699,12,23,28,48,48,0.002241803565993905,0.00033255235757678747,0.026554983109235764,D_R_43222,D,R,43222,chck_80M
61,4699,U,532,the intricate weavings created for centuries by the shipibo are an ornate repres,4699,12,23,28,48,48,0.050716716796159744,0.0006090253591537476,0.0005934344371780753,D_R_43222,D,R,43222,chck_80M
39,4245,T,533,"however, women's protest is not new in this region: women were demanding their h",4245,0,19,14,38,38,0.0034260861575603485,0.0004923467058688402,6.430131907109171e-05,D_R_43222,D,R,43222,chck_80M
39,4245,U,533,"however, women's protest is not new in this region: women were demanding their h",4245,0,19,14,38,38,0.001939985086210072,0.6866208910942078,6.677666533505544e-05,D_R_43222,D,R,43222,chck_80M
57,1569,T,533,"however, women's protest is not new in this region: women were demanding their h",1569,18,19,14,38,38,0.004616641439497471,0.001183131244033575,0.008976018987596035,D_R_43222,D,R,43222,chck_80M
57,1569,U,533,"however, women's protest is not new in this region: women were demanding their h",1569,18,19,14,38,38,0.007285216823220253,0.001626018900424242,0.054356638342142105,D_R_43222,D,R,43222,chck_80M
45,6120,T,534,"there was a court case not long ago where a lay rector, who became such when the",6120,7,18,10,37,37,0.010532092303037643,0.00033913154038600624,0.0003515191492624581,D_R_43222,D,R,43222,chck_80M
45,6120,U,534,"there was a court case not long ago where a lay rector, who became such when the",6120,7,18,10,37,37,0.009320930577814579,0.0019643735140562057,0.00035466422559693456,D_R_43222,D,R,43222,chck_80M
50,7554,T,534,"there was a court case not long ago where a lay rector, who became such when the",7554,12,18,10,37,37,0.9101023077964783,4.581226676236838e-05,7.136197410773093e-08,D_R_43222,D,R,43222,chck_80M
50,7554,U,534,"there was a court case not long ago where a lay rector, who became such when the",7554,12,18,10,37,37,0.10943862050771713,0.0029021096415817738,6.169347034301609e-05,D_R_43222,D,R,43222,chck_80M
45,12856,T,535,another reason for skepticism is that americans are immune to the effects of a w,12856,2,25,28,42,42,0.8501452803611755,9.110271639656276e-05,1.2190212146379054e-06,D_R_43222,D,R,43222,chck_80M
45,12856,U,535,another reason for skepticism is that americans are immune to the effects of a w,12856,2,25,28,42,42,0.0025648383889347315,0.03888096660375595,9.775307262316346e-06,D_R_43222,D,R,43222,chck_80M
68,1400,T,535,another reason for skepticism is that americans are immune to the effects of a w,1400,25,25,28,42,42,0.03993562236428261,0.0007299158023670316,0.14241482317447662,D_R_43222,D,R,43222,chck_80M
68,1400,U,535,another reason for skepticism is that americans are immune to the effects of a w,1400,25,25,28,42,42,0.012922754511237144,0.0005676256259903312,0.01002497598528862,D_R_43222,D,R,43222,chck_80M
47,4372,T,536,"as described on the about building healthy communities page, community health is",4372,8,20,14,38,38,8.381521183764562e-05,1.1044367965951096e-05,4.431607885635458e-05,D_R_43222,D,R,43222,chck_80M
47,4372,U,536,"as described on the about building healthy communities page, community health is",4372,8,20,14,38,38,0.004777728579938412,0.00038160214899107814,0.00032717030262574553,D_R_43222,D,R,43222,chck_80M
50,4942,T,536,"as described on the about building healthy communities page, community health is",4942,11,20,14,38,38,0.3428938686847687,5.190886076889001e-05,0.013601021841168404,D_R_43222,D,R,43222,chck_80M
50,4942,U,536,"as described on the about building healthy communities page, community health is",4942,11,20,14,38,38,0.08278431743383408,0.00031242475961335003,0.0069354986771941185,D_R_43222,D,R,43222,chck_80M
48,5368,T,537,"in the case of parkinson's, scientists have been using ipscs to form a certain t",5368,0,22,16,47,47,6.04954911977984e-05,0.000904375163372606,0.00029000750510022044,D_R_43222,D,R,43222,chck_80M
48,5368,U,537,"in the case of parkinson's, scientists have been using ipscs to form a certain t",5368,0,22,16,47,47,0.0038476765621453524,0.010921277105808258,0.025299321860074997,D_R_43222,D,R,43222,chck_80M
70,4851,T,537,"in the case of parkinson's, scientists have been using ipscs to form a certain t",4851,22,22,16,47,47,0.0824594646692276,0.041630931198596954,0.0004892893484793603,D_R_43222,D,R,43222,chck_80M
70,4851,U,537,"in the case of parkinson's, scientists have been using ipscs to form a certain t",4851,22,22,16,47,47,0.040144335478544235,0.019593335688114166,0.0001312589884037152,D_R_43222,D,R,43222,chck_80M
54,5822,T,538,"these results, along with the recently published findings from an outbreak in so",5822,3,23,21,50,50,0.015252073295414448,0.004507369361817837,0.000410774810006842,D_R_43222,D,R,43222,chck_80M
54,5822,U,538,"these results, along with the recently published findings from an outbreak in so",5822,3,23,21,50,50,0.0012663028901442885,0.0002664864296093583,0.0006542374612763524,D_R_43222,D,R,43222,chck_80M
69,8993,T,538,"these results, along with the recently published findings from an outbreak in so",8993,18,23,21,50,50,0.004574974998831749,0.0025854522828012705,0.009912637062370777,D_R_43222,D,R,43222,chck_80M
69,8993,U,538,"these results, along with the recently published findings from an outbreak in so",8993,18,23,21,50,50,0.0038370757829397917,0.002294093370437622,0.011683546006679535,D_R_43222,D,R,43222,chck_80M
42,5166,T,539,the previous record holder for the most distant object is a galaxy at redshift 7,5166,1,20,16,40,40,0.914717435836792,2.729917014221428e-06,0.00047779743908904493,D_R_43222,D,R,43222,chck_80M
42,5166,U,539,the previous record holder for the most distant object is a galaxy at redshift 7,5166,1,20,16,40,40,0.0629211813211441,0.0002377571363467723,0.000120778706332203,D_R_43222,D,R,43222,chck_80M
69,249,T,539,the previous record holder for the most distant object is a galaxy at redshift 7,249,28,20,16,40,40,0.0021171902772039175,9.531769319437444e-05,0.0008270235266536474,D_R_43222,D,R,43222,chck_80M
69,249,U,539,the previous record holder for the most distant object is a galaxy at redshift 7,249,28,20,16,40,40,0.01112169586122036,0.0001996831560973078,0.0025344996247440577,D_R_43222,D,R,43222,chck_80M
45,4942,T,540,breast cancer is caused by a combination of many different factors as mentioned ,4942,3,20,12,41,41,0.023896364495158195,4.5535351091530174e-05,0.021174563094973564,D_R_43222,D,R,43222,chck_80M
45,4942,U,540,breast cancer is caused by a combination of many different factors as mentioned ,4942,3,20,12,41,41,0.006205305457115173,0.00015703789540566504,0.005716776475310326,D_R_43222,D,R,43222,chck_80M
56,409,T,540,breast cancer is caused by a combination of many different factors as mentioned ,409,14,20,12,41,41,0.0003987167729064822,3.7017007343820296e-06,0.03781077638268471,D_R_43222,D,R,43222,chck_80M
56,409,U,540,breast cancer is caused by a combination of many different factors as mentioned ,409,14,20,12,41,41,0.0010969137074425817,6.250088517845143e-06,0.0007065393729135394,D_R_43222,D,R,43222,chck_80M
45,1120,T,541,"recently published findings on primates and the nature of early man, especially ",1120,0,22,20,44,44,0.19002190232276917,0.0009711202001199126,0.0009509718511253595,D_R_43222,D,R,43222,chck_80M
45,1120,U,541,"recently published findings on primates and the nature of early man, especially ",1120,0,22,20,44,44,3.4482989576645195e-05,1.1320480552967638e-05,3.9760201616445556e-05,D_R_43222,D,R,43222,chck_80M
63,249,T,541,"recently published findings on primates and the nature of early man, especially ",249,18,22,20,44,44,0.0009458360145799816,0.0018290405860170722,0.1549660861492157,D_R_43222,D,R,43222,chck_80M
63,249,U,541,"recently published findings on primates and the nature of early man, especially ",249,18,22,20,44,44,0.0008442787220701575,0.0037527144886553288,0.06265173107385635,D_R_43222,D,R,43222,chck_80M
43,11302,T,542,institute researchers are reporting the first detailed molecular snapshots of a ,11302,0,23,28,42,42,0.08537361770868301,0.003109957557171583,0.002124172868207097,D_R_43222,D,R,43222,chck_80M
43,11302,U,542,institute researchers are reporting the first detailed molecular snapshots of a ,11302,0,23,28,42,42,0.003307393752038479,0.0003346637822687626,0.010798683390021324,D_R_43222,D,R,43222,chck_80M
44,1996,T,542,institute researchers are reporting the first detailed molecular snapshots of a ,1996,1,23,28,42,42,0.7169172763824463,0.0036190864630043507,0.0007941336371004581,D_R_43222,D,R,43222,chck_80M
44,1996,U,542,institute researchers are reporting the first detailed molecular snapshots of a ,1996,1,23,28,42,42,0.0014757312601432204,0.0013143490068614483,0.0005823452956974506,D_R_43222,D,R,43222,chck_80M
50,2915,T,543,giovanni's darker clothing can be interpreted as a symbol of mourning or sufferi,2915,5,27,20,44,44,0.6298219561576843,0.00028291187481954694,0.013901232741773129,D_R_43222,D,R,43222,chck_80M
50,2915,U,543,giovanni's darker clothing can be interpreted as a symbol of mourning or sufferi,2915,5,27,20,44,44,0.016224568709731102,0.005693530198186636,0.0015121909091249108,D_R_43222,D,R,43222,chck_80M
65,641,T,543,giovanni's darker clothing can be interpreted as a symbol of mourning or sufferi,641,20,27,20,44,44,0.1049547791481018,0.008144598454236984,0.012428225949406624,D_R_43222,D,R,43222,chck_80M
65,641,U,543,giovanni's darker clothing can be interpreted as a symbol of mourning or sufferi,641,20,27,20,44,44,0.004454528447240591,0.004465576261281967,0.010844018310308456,D_R_43222,D,R,43222,chck_80M
47,3977,T,544,the similarity of the 216 gigantic faces on the temple's towers to other statues,3977,0,22,17,46,46,0.00010919032501988113,0.0005121806752867997,9.467294148635119e-05,D_R_43222,D,R,43222,chck_80M
47,3977,U,544,the similarity of the 216 gigantic faces on the temple's towers to other statues,3977,0,22,17,46,46,2.555941136961337e-06,2.1065518012619577e-05,8.640539817861281e-06,D_R_43222,D,R,43222,chck_80M
75,10680,T,544,the similarity of the 216 gigantic faces on the temple's towers to other statues,10680,28,22,17,46,46,0.007049164734780788,0.029724271968007088,0.0018877533730119467,D_R_43222,D,R,43222,chck_80M
75,10680,U,544,the similarity of the 216 gigantic faces on the temple's towers to other statues,10680,28,22,17,46,46,0.011213421821594238,0.014675574377179146,0.0024308476131409407,D_R_43222,D,R,43222,chck_80M
46,8172,T,545,the piercing mouthparts that they use to kill their prey are also capable of giv,8172,3,20,28,42,42,0.5949673652648926,0.006082410924136639,6.483080505859107e-05,D_R_43222,D,R,43222,chck_80M
46,8172,U,545,the piercing mouthparts that they use to kill their prey are also capable of giv,8172,3,20,28,42,42,0.002283153124153614,0.0793904960155487,0.000843764515593648,D_R_43222,D,R,43222,chck_80M
64,932,T,545,the piercing mouthparts that they use to kill their prey are also capable of giv,932,21,20,28,42,42,0.2625814974308014,7.951288716867566e-05,0.48250120878219604,D_R_43222,D,R,43222,chck_80M
64,932,U,545,the piercing mouthparts that they use to kill their prey are also capable of giv,932,21,20,28,42,42,0.006724164821207523,0.0010223968420177698,0.18120548129081726,D_R_43222,D,R,43222,chck_80M
60,853,T,546,"if you think about it, life on any of those planets would be very, very strange:",853,20,11,18,39,39,7.636842383362819e-06,2.4317807856277796e-06,0.03353576362133026,D_R_43222,D,R,43222,chck_80M
60,853,U,546,"if you think about it, life on any of those planets would be very, very strange:",853,20,11,18,39,39,2.4852533897501417e-06,9.815081511987955e-07,0.006951283663511276,D_R_43222,D,R,43222,chck_80M
40,684,T,547,this is crucial given that the uk is about to leave the system of eu environment,684,3,15,19,36,36,3.2034040486905724e-05,5.169727046450134e-06,0.006063664332032204,D_R_43222,D,R,43222,chck_80M
40,684,U,547,this is crucial given that the uk is about to leave the system of eu environment,684,3,15,19,36,36,2.3460816009901464e-05,3.562625715858303e-05,0.043215926736593246,D_R_43222,D,R,43222,chck_80M
44,2869,T,547,this is crucial given that the uk is about to leave the system of eu environment,2869,7,15,19,36,36,0.0018762968247756362,0.0019158755894750357,0.0002282454224769026,D_R_43222,D,R,43222,chck_80M
44,2869,U,547,this is crucial given that the uk is about to leave the system of eu environment,2869,7,15,19,36,36,0.0004547840217128396,0.00042709396802820265,6.517376459669322e-05,D_R_43222,D,R,43222,chck_80M
50,6932,T,548,the following materials are a must-read for educators and parents: - finding com,6932,0,24,19,49,49,0.9832589626312256,2.4751154342084192e-05,4.543788691080408e-06,D_R_43222,D,R,43222,chck_80M
50,6932,U,548,the following materials are a must-read for educators and parents: - finding com,6932,0,24,19,49,49,0.008292502723634243,0.23743605613708496,0.00047591791371814907,D_R_43222,D,R,43222,chck_80M
73,1004,T,548,the following materials are a must-read for educators and parents: - finding com,1004,23,24,19,49,49,1.5074837165229837e-06,8.240122042479925e-07,9.120354661718011e-06,D_R_43222,D,R,43222,chck_80M
73,1004,U,548,the following materials are a must-read for educators and parents: - finding com,1004,23,24,19,49,49,0.00012094810517737642,0.00010708942863857374,0.0012686055852100253,D_R_43222,D,R,43222,chck_80M
49,2825,T,549,the its's archives concern the germans and non-germans who were held in nazi con,2825,5,21,16,43,43,0.0011175763793289661,0.00017252378165721893,6.461390148615465e-05,D_R_43222,D,R,43222,chck_80M
49,2825,U,549,the its's archives concern the germans and non-germans who were held in nazi con,2825,5,21,16,43,43,0.00147195381578058,0.0008529090555384755,1.867150240286719e-05,D_R_43222,D,R,43222,chck_80M
67,2381,T,549,the its's archives concern the germans and non-germans who were held in nazi con,2381,23,21,16,43,43,0.01684623956680298,0.00011047778389183804,0.7110008597373962,D_R_43222,D,R,43222,chck_80M
67,2381,U,549,the its's archives concern the germans and non-germans who were held in nazi con,2381,23,21,16,43,43,0.0008758159237913787,0.00017544983711559325,0.213622584939003,D_R_43222,D,R,43222,chck_80M
49,249,T,550,"in the last quarter ofthe 20th century, maize replaced sorghum as the most impor",249,3,23,28,45,45,0.0008835889748297632,0.00037588586565107107,0.004279277287423611,D_R_43222,D,R,43222,chck_80M
