position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
44,9108,U,246,"usually, when eliminating calories in soda, 70% from the juice used is replaced ",9108,4,20,18,39,39,0.015200678259134293,0.00041342718759551644,0.002667728578671813,D_V_43222,D,V,43222,chck_100M
45,9320,T,246,"usually, when eliminating calories in soda, 70% from the juice used is replaced ",9320,5,20,18,39,39,0.013143661431968212,0.0008789512794464827,0.03800845518708229,D_V_43222,D,V,43222,chck_100M
45,9320,U,246,"usually, when eliminating calories in soda, 70% from the juice used is replaced ",9320,5,20,18,39,39,0.008970716968178749,0.0008366071269847453,0.0005350317806005478,D_V_43222,D,V,43222,chck_100M
43,4696,T,247,genesis were more vulnerable to the disease because they were under the stress o,4696,11,14,15,31,31,0.8846871256828308,0.00016286707250401378,0.013514858670532703,D_V_43222,D,V,43222,chck_100M
43,4696,U,247,genesis were more vulnerable to the disease because they were under the stress o,4696,11,14,15,31,31,0.0071846600621938705,0.004234428983181715,0.0018985933857038617,D_V_43222,D,V,43222,chck_100M
48,755,T,247,genesis were more vulnerable to the disease because they were under the stress o,755,16,14,15,31,31,0.0028892336413264275,0.00010567532444838434,0.001418392756022513,D_V_43222,D,V,43222,chck_100M
48,755,U,247,genesis were more vulnerable to the disease because they were under the stress o,755,16,14,15,31,31,0.0005371217266656458,0.00016644901188556105,0.00069351342972368,D_V_43222,D,V,43222,chck_100M
62,772,T,248,"peter jones was born in 1802, the son of augustus jones, a retired surveyor, of ",772,23,16,14,38,38,0.8765345811843872,0.00016040497575886548,3.054380158573622e-06,D_V_43222,D,V,43222,chck_100M
62,772,U,248,"peter jones was born in 1802, the son of augustus jones, a retired surveyor, of ",772,23,16,14,38,38,0.00643644155934453,0.00030411878833547235,0.00041439500637352467,D_V_43222,D,V,43222,chck_100M
46,8372,T,249,"in dogs, the disease is caused by a bacterium named brucella canis, while goats ",8372,0,16,28,45,45,0.00174810946919024,0.00020147839677520096,0.018064571544528008,D_V_43222,D,V,43222,chck_100M
46,8372,U,249,"in dogs, the disease is caused by a bacterium named brucella canis, while goats ",8372,0,16,28,45,45,0.0017879556398838758,0.00039578438736498356,0.008595271036028862,D_V_43222,D,V,43222,chck_100M
69,436,T,249,"in dogs, the disease is caused by a bacterium named brucella canis, while goats ",436,23,16,28,45,45,0.0002211471291957423,1.7869429939310066e-05,0.011522329412400723,D_V_43222,D,V,43222,chck_100M
69,436,U,249,"in dogs, the disease is caused by a bacterium named brucella canis, while goats ",436,23,16,28,45,45,0.00014387529517989606,7.442864443873987e-05,0.71229487657547,D_V_43222,D,V,43222,chck_100M
42,576,T,250,"at the same time, because the mother is stressed, stress hormones are passing th",576,0,23,12,41,41,2.6084187993546948e-05,5.609724757960066e-05,0.006060049869120121,D_V_43222,D,V,43222,chck_100M
42,576,U,250,"at the same time, because the mother is stressed, stress hormones are passing th",576,0,23,12,41,41,6.977061275392771e-05,9.046713967109099e-05,0.008152199909090996,D_V_43222,D,V,43222,chck_100M
61,14416,T,250,"at the same time, because the mother is stressed, stress hormones are passing th",14416,19,23,12,41,41,0.7729250192642212,8.135530151776038e-07,0.11000018566846848,D_V_43222,D,V,43222,chck_100M
61,14416,U,250,"at the same time, because the mother is stressed, stress hormones are passing th",14416,19,23,12,41,41,0.029428966343402863,5.172790224605706e-06,0.011009625159204006,D_V_43222,D,V,43222,chck_100M
39,7399,T,251,nothing is more discouraging than watching a coating - and energy savings - flak,7399,0,20,14,38,38,0.0002407493448117748,0.0014997220132499933,0.014392496086657047,D_V_43222,D,V,43222,chck_100M
39,7399,U,251,nothing is more discouraging than watching a coating - and energy savings - flak,7399,0,20,14,38,38,0.00020594116358552128,0.002171506406739354,0.013637079857289791,D_V_43222,D,V,43222,chck_100M
58,6118,T,251,nothing is more discouraging than watching a coating - and energy savings - flak,6118,19,20,14,38,38,0.08634652197360992,0.00013443468196783215,0.004776350688189268,D_V_43222,D,V,43222,chck_100M
58,6118,U,251,nothing is more discouraging than watching a coating - and energy savings - flak,6118,19,20,14,38,38,0.006450248416513205,6.383768050000072e-05,0.00151459826156497,D_V_43222,D,V,43222,chck_100M
50,390,T,252,soil compaction is a particular concern because the impact is significant when t,390,8,25,12,41,41,0.4781202971935272,0.0002595344267319888,2.2567155610886402e-05,D_V_43222,D,V,43222,chck_100M
50,390,U,252,soil compaction is a particular concern because the impact is significant when t,390,8,25,12,41,41,0.13367249071598053,0.00035872950684279203,0.00014883927360642701,D_V_43222,D,V,43222,chck_100M
60,8867,T,252,soil compaction is a particular concern because the impact is significant when t,8867,18,25,12,41,41,0.023307355120778084,0.00010174208728130907,0.02989465370774269,D_V_43222,D,V,43222,chck_100M
60,8867,U,252,soil compaction is a particular concern because the impact is significant when t,8867,18,25,12,41,41,0.0070950184017419815,1.9962850274168886e-05,0.011335315182805061,D_V_43222,D,V,43222,chck_100M
37,2247,T,253,"as the name might suggest, meat substitutes are products that are high in protei",2247,0,17,15,36,36,3.0709059501532465e-05,0.0032173064537346363,0.0007383078336715698,D_V_43222,D,V,43222,chck_100M
37,2247,U,253,"as the name might suggest, meat substitutes are products that are high in protei",2247,0,17,15,36,36,6.915474659763277e-05,0.005925529636442661,0.0013253672514110804,D_V_43222,D,V,43222,chck_100M
50,9320,T,253,"as the name might suggest, meat substitutes are products that are high in protei",9320,13,17,15,36,36,0.002432201523333788,2.119642886100337e-05,0.00423371372744441,D_V_43222,D,V,43222,chck_100M
50,9320,U,253,"as the name might suggest, meat substitutes are products that are high in protei",9320,13,17,15,36,36,0.0010425122454762459,1.9017668819287792e-05,0.021155912429094315,D_V_43222,D,V,43222,chck_100M
68,9445,T,254,a partnership is created the michiana stormwater partnership formed to comply wi,9445,22,24,28,45,45,0.17193031311035156,0.0036905440501868725,0.00011634269321803004,D_V_43222,D,V,43222,chck_100M
68,9445,U,254,a partnership is created the michiana stormwater partnership formed to comply wi,9445,22,24,28,45,45,0.006117991171777248,0.005919309798628092,0.0005825594416819513,D_V_43222,D,V,43222,chck_100M
53,1862,T,255,"the name of the game is kick the can, because often a discarded empty can from t",1862,16,17,15,36,36,3.4032076655421406e-05,1.654345942370128e-05,9.303998638188204e-08,D_V_43222,D,V,43222,chck_100M
53,1862,U,255,"the name of the game is kick the can, because often a discarded empty can from t",1862,16,17,15,36,36,0.00027685024542734027,4.59985931229312e-05,1.6939291526796296e-05,D_V_43222,D,V,43222,chck_100M
83,4378,T,256,u.s. public health officials are also implementing a nationwide smallpox prevent,4378,31,29,19,51,51,0.598792552947998,2.6660694857127964e-05,0.0013640476390719414,D_V_43222,D,V,43222,chck_100M
83,4378,U,256,u.s. public health officials are also implementing a nationwide smallpox prevent,4378,31,29,19,51,51,0.003792691743001342,0.0007409564568661153,0.005489350762218237,D_V_43222,D,V,43222,chck_100M
49,516,T,257,chazal tell us that r' akiva's students died because they failed to honor and re,516,3,22,28,45,45,0.12219837307929993,5.155123653821647e-05,0.0005285944789648056,D_V_43222,D,V,43222,chck_100M
49,516,U,257,chazal tell us that r' akiva's students died because they failed to honor and re,516,3,22,28,45,45,0.0011210921220481396,0.0007067497936077416,2.947131906694267e-05,D_V_43222,D,V,43222,chck_100M
45,10902,T,259,"by contrast, fall-out shelters were enormously popular during the 1950s because ",10902,0,18,20,44,44,1.4486258805845864e-05,1.8086182535625994e-05,0.2509455680847168,D_V_43222,D,V,43222,chck_100M
45,10902,U,259,"by contrast, fall-out shelters were enormously popular during the 1950s because ",10902,0,18,20,44,44,6.240005313884467e-05,3.443491004873067e-05,0.053985849022865295,D_V_43222,D,V,43222,chck_100M
73,12506,T,259,"by contrast, fall-out shelters were enormously popular during the 1950s because ",12506,28,18,20,44,44,0.10137917846441269,0.006136633921414614,0.0005339318886399269,D_V_43222,D,V,43222,chck_100M
73,12506,U,259,"by contrast, fall-out shelters were enormously popular during the 1950s because ",12506,28,18,20,44,44,0.060342948883771896,0.00044226026511751115,4.0016511775320396e-05,D_V_43222,D,V,43222,chck_100M
61,2692,T,260,"google, which opened what was its second-largest engineering office here in the ",2692,18,21,28,42,42,0.002824673429131508,0.0009006145410239697,0.06141587719321251,D_V_43222,D,V,43222,chck_100M
61,2692,U,260,"google, which opened what was its second-largest engineering office here in the ",2692,18,21,28,42,42,0.0017724011559039354,0.008908424526453018,0.0009371124324388802,D_V_43222,D,V,43222,chck_100M
62,5858,T,260,"google, which opened what was its second-largest engineering office here in the ",5858,19,21,28,42,42,0.001562061719596386,0.0026592575013637543,0.034829143434762955,D_V_43222,D,V,43222,chck_100M
62,5858,U,260,"google, which opened what was its second-largest engineering office here in the ",5858,19,21,28,42,42,0.0007700881687924266,0.07670329511165619,0.004150028340518475,D_V_43222,D,V,43222,chck_100M
48,501,T,261,"at this point, the patient's immune system is weakened enough to allow infection",501,7,23,22,40,40,0.00558833172544837,0.0009101711912080646,0.045207757502794266,D_V_43222,D,V,43222,chck_100M
48,501,U,261,"at this point, the patient's immune system is weakened enough to allow infection",501,7,23,22,40,40,0.0025544073432683945,0.0015004387823864818,0.013536245562136173,D_V_43222,D,V,43222,chck_100M
62,2313,T,261,"at this point, the patient's immune system is weakened enough to allow infection",2313,21,23,22,40,40,0.01846528798341751,0.000547190080396831,0.07125602662563324,D_V_43222,D,V,43222,chck_100M
62,2313,U,261,"at this point, the patient's immune system is weakened enough to allow infection",2313,21,23,22,40,40,0.019318724051117897,0.0009724021074362099,0.05586307495832443,D_V_43222,D,V,43222,chck_100M
48,3616,T,262,"ventenata is coming into play in the west because like other invasive species, i",3616,4,26,16,43,43,0.009918421506881714,0.0014367083786055446,0.0015216601314023137,D_V_43222,D,V,43222,chck_100M
48,3616,U,262,"ventenata is coming into play in the west because like other invasive species, i",3616,4,26,16,43,43,0.003230405505746603,0.004788173362612724,0.006604177877306938,D_V_43222,D,V,43222,chck_100M
59,4208,T,262,"ventenata is coming into play in the west because like other invasive species, i",4208,15,26,16,43,43,0.9353416562080383,8.430734305875376e-05,0.0017255571437999606,D_V_43222,D,V,43222,chck_100M
59,4208,U,262,"ventenata is coming into play in the west because like other invasive species, i",4208,15,26,16,43,43,0.0032548015005886555,0.00021164081408642232,0.0074606663547456264,D_V_43222,D,V,43222,chck_100M
48,1185,T,263,minimizing health complications the american cancer institute approximates that ,1185,5,24,28,42,42,0.005500758532434702,0.000353401672327891,0.16925141215324402,D_V_43222,D,V,43222,chck_100M
48,1185,U,263,minimizing health complications the american cancer institute approximates that ,1185,5,24,28,42,42,0.0017029475420713425,0.008893176913261414,0.03338628634810448,D_V_43222,D,V,43222,chck_100M
61,12666,T,263,minimizing health complications the american cancer institute approximates that ,12666,18,24,28,42,42,0.37595587968826294,0.0003975632134824991,0.0010214742505922914,D_V_43222,D,V,43222,chck_100M
61,12666,U,263,minimizing health complications the american cancer institute approximates that ,12666,18,24,28,42,42,0.02402208000421524,0.0005851575406268239,0.003842991776764393,D_V_43222,D,V,43222,chck_100M
53,6267,T,264,scientists were able to determine this because the bare rock during that time wa,6267,12,24,22,40,40,0.15069183707237244,1.0004734576796181e-05,0.8247441649436951,D_V_43222,D,V,43222,chck_100M
53,6267,U,264,scientists were able to determine this because the bare rock during that time wa,6267,12,24,22,40,40,0.003104692790657282,0.7562049031257629,0.009223413653671741,D_V_43222,D,V,43222,chck_100M
63,243,T,264,scientists were able to determine this because the bare rock during that time wa,243,22,24,22,40,40,0.0027490495704114437,0.000874979596119374,0.0009258155478164554,D_V_43222,D,V,43222,chck_100M
63,243,U,264,scientists were able to determine this because the bare rock during that time wa,243,22,24,22,40,40,0.004325633868575096,0.007947132922708988,0.005883663427084684,D_V_43222,D,V,43222,chck_100M
39,7275,T,265,the site was created to encourage young women to go into engineering fields and ,7275,2,19,15,36,36,0.001111564226448536,0.0005036426009610295,0.027340197935700417,D_V_43222,D,V,43222,chck_100M
39,7275,U,265,the site was created to encourage young women to go into engineering fields and ,7275,2,19,15,36,36,0.000739445211365819,0.0012481949524953961,0.00390750402584672,D_V_43222,D,V,43222,chck_100M
53,4487,T,265,the site was created to encourage young women to go into engineering fields and ,4487,16,19,15,36,36,0.046914707869291306,0.00025793106760829687,0.0003755452635232359,D_V_43222,D,V,43222,chck_100M
53,4487,U,265,the site was created to encourage young women to go into engineering fields and ,4487,16,19,15,36,36,0.0029850841965526342,0.00011193677346454933,0.0001309690560447052,D_V_43222,D,V,43222,chck_100M
46,4077,T,266,when carbohydrates and protein that are already in our body are used as the ener,4077,3,19,28,42,42,0.15600936114788055,0.00040595809696242213,0.00010259188275085762,D_V_43222,D,V,43222,chck_100M
46,4077,U,266,when carbohydrates and protein that are already in our body are used as the ener,4077,3,19,28,42,42,0.0005864406703040004,0.0020877427887171507,0.0011792051373049617,D_V_43222,D,V,43222,chck_100M
61,14334,T,266,when carbohydrates and protein that are already in our body are used as the ener,14334,18,19,28,42,42,0.8740284442901611,4.3192150769755244e-05,0.000717878108844161,D_V_43222,D,V,43222,chck_100M
61,14334,U,266,when carbohydrates and protein that are already in our body are used as the ener,14334,18,19,28,42,42,0.13669052720069885,0.00022726954193785787,0.006500639021396637,D_V_43222,D,V,43222,chck_100M
41,11050,T,268,the reduced car tax is as a result of low emission of these harmful gases since ,11050,0,25,22,40,40,0.02276991307735443,8.042122499318793e-05,0.06719253957271576,D_V_43222,D,V,43222,chck_100M
41,11050,U,268,the reduced car tax is as a result of low emission of these harmful gases since ,11050,0,25,22,40,40,9.625489474274218e-05,0.018865585327148438,0.0014784621307626367,D_V_43222,D,V,43222,chck_100M
62,15326,T,268,the reduced car tax is as a result of low emission of these harmful gases since ,15326,21,25,22,40,40,0.060912083834409714,0.0002305294037796557,0.0035152602940797806,D_V_43222,D,V,43222,chck_100M
62,15326,U,268,the reduced car tax is as a result of low emission of these harmful gases since ,15326,21,25,22,40,40,0.1975676566362381,0.0003667999408207834,8.509319013683125e-05,D_V_43222,D,V,43222,chck_100M
43,5666,T,269,jelly towers is good for kids who need help practicing planning skills because i,5666,4,25,14,38,38,0.03864980489015579,5.7142979130730964e-06,0.44707855582237244,D_V_43222,D,V,43222,chck_100M
43,5666,U,269,jelly towers is good for kids who need help practicing planning skills because i,5666,4,25,14,38,38,0.007441935129463673,0.00018848296895157546,0.0012012132210657,D_V_43222,D,V,43222,chck_100M
59,1942,T,269,jelly towers is good for kids who need help practicing planning skills because i,1942,20,25,14,38,38,0.8198254704475403,4.7493234887951985e-05,0.00028100996860302985,D_V_43222,D,V,43222,chck_100M
59,1942,U,269,jelly towers is good for kids who need help practicing planning skills because i,1942,20,25,14,38,38,0.04073420912027359,0.017279788851737976,0.0024583444464951754,D_V_43222,D,V,43222,chck_100M
43,2232,T,270,some mammals that can be seen here are the muskrat (also called the water hare) ,2232,0,21,28,42,42,0.0002262631751364097,1.6258107280009426e-05,0.021631918847560883,D_V_43222,D,V,43222,chck_100M
43,2232,U,270,some mammals that can be seen here are the muskrat (also called the water hare) ,2232,0,21,28,42,42,0.000561415683478117,1.618422902538441e-05,0.019372690469026566,D_V_43222,D,V,43222,chck_100M
64,1701,T,270,some mammals that can be seen here are the muskrat (also called the water hare) ,1701,21,21,28,42,42,0.09692250192165375,0.0115469666197896,0.030601544305682182,D_V_43222,D,V,43222,chck_100M
64,1701,U,270,some mammals that can be seen here are the muskrat (also called the water hare) ,1701,21,21,28,42,42,0.014425966888666153,0.016545353457331657,0.002615785924717784,D_V_43222,D,V,43222,chck_100M
58,8897,T,271,"in part, this is because patients with autoimmune myopathies have many of the sa",8897,2,27,23,55,55,0.0035717342980206013,0.0003975966537836939,0.0074446662329137325,D_V_43222,D,V,43222,chck_100M
58,8897,U,271,"in part, this is because patients with autoimmune myopathies have many of the sa",8897,2,27,23,55,55,0.0020953589119017124,0.00031708995811641216,0.01762741059064865,D_V_43222,D,V,43222,chck_100M
69,3243,T,271,"in part, this is because patients with autoimmune myopathies have many of the sa",3243,13,27,23,55,55,0.0003801387792918831,0.00013442616909742355,0.001974459271878004,D_V_43222,D,V,43222,chck_100M
69,3243,U,271,"in part, this is because patients with autoimmune myopathies have many of the sa",3243,13,27,23,55,55,0.001760351937264204,0.00036703867954201996,0.00142306974157691,D_V_43222,D,V,43222,chck_100M
41,4505,T,272,ask those groups with the same letter to report to the entire class how alike or,4505,5,20,11,35,35,0.04605153203010559,0.0030973211396485567,0.00016114037134684622,D_V_43222,D,V,43222,chck_100M
41,4505,U,272,ask those groups with the same letter to report to the entire class how alike or,4505,5,20,11,35,35,0.04211077466607094,0.004092198330909014,0.0013411208055913448,D_V_43222,D,V,43222,chck_100M
50,5039,T,272,ask those groups with the same letter to report to the entire class how alike or,5039,14,20,11,35,35,0.5699383020401001,0.00023982656421139836,0.00022657689987681806,D_V_43222,D,V,43222,chck_100M
50,5039,U,272,ask those groups with the same letter to report to the entire class how alike or,5039,14,20,11,35,35,2.6483976398594677e-05,4.983738108421676e-05,3.375938467797823e-05,D_V_43222,D,V,43222,chck_100M
53,7645,T,273,these hormones are important because they affect the conduct of every single cel,7645,14,21,14,38,38,0.24153760075569153,8.664628694532439e-06,0.004038193728774786,D_V_43222,D,V,43222,chck_100M
53,7645,U,273,these hormones are important because they affect the conduct of every single cel,7645,14,21,14,38,38,0.024696610867977142,0.00029941240791231394,0.01295815221965313,D_V_43222,D,V,43222,chck_100M
67,4215,T,274,“kids should be excited - not discouraged.” “the skull in the rock: how a scient,4215,15,26,19,51,51,0.0010846990626305342,0.002719488460570574,0.017216775566339493,D_V_43222,D,V,43222,chck_100M
67,4215,U,274,“kids should be excited - not discouraged.” “the skull in the rock: how a scient,4215,15,26,19,51,51,0.0010201577097177505,0.0027597693260759115,0.018361572176218033,D_V_43222,D,V,43222,chck_100M
82,2147,T,274,“kids should be excited - not discouraged.” “the skull in the rock: how a scient,2147,30,26,19,51,51,0.9644656777381897,4.598981831804849e-06,0.023531153798103333,D_V_43222,D,V,43222,chck_100M
82,2147,U,274,“kids should be excited - not discouraged.” “the skull in the rock: how a scient,2147,30,26,19,51,51,0.005352166015654802,0.0008579947170801461,0.020285125821828842,D_V_43222,D,V,43222,chck_100M
58,605,T,275,"estonia is a small country with a population of fewer than 1.5 million, but it i",605,15,17,28,42,42,0.03264068067073822,0.0003056524437852204,0.15737271308898926,D_V_43222,D,V,43222,chck_100M
58,605,U,275,"estonia is a small country with a population of fewer than 1.5 million, but it i",605,15,17,28,42,42,0.005313692148774862,0.0016613717889413238,0.1291205734014511,D_V_43222,D,V,43222,chck_100M
72,1045,T,275,"estonia is a small country with a population of fewer than 1.5 million, but it i",1045,29,17,28,42,42,0.18071360886096954,0.000548019481357187,0.002711426466703415,D_V_43222,D,V,43222,chck_100M
72,1045,U,275,"estonia is a small country with a population of fewer than 1.5 million, but it i",1045,29,17,28,42,42,0.006879987195134163,0.0222928524017334,0.0021722428500652313,D_V_43222,D,V,43222,chck_100M
72,2346,T,276,"in 2005, a company called stellar photonics was working on a precision sound wea",2346,13,26,26,58,58,0.27936533093452454,0.0016141588566824794,0.43917593359947205,D_V_43222,D,V,43222,chck_100M
72,2346,U,276,"in 2005, a company called stellar photonics was working on a precision sound wea",2346,13,26,26,58,58,0.010765920393168926,0.006559789180755615,0.1804831326007843,D_V_43222,D,V,43222,chck_100M
48,3922,T,277,the observed changes are known to affect the physiology and the function of the ,3922,0,27,16,47,47,0.00011424811236793175,1.2401247658999637e-05,0.0014888627920299768,D_V_43222,D,V,43222,chck_100M
48,3922,U,277,the observed changes are known to affect the physiology and the function of the ,3922,0,27,16,47,47,0.0012805426958948374,7.41102485335432e-05,0.002908664057031274,D_V_43222,D,V,43222,chck_100M
73,6273,T,277,the observed changes are known to affect the physiology and the function of the ,6273,25,27,16,47,47,0.061467841267585754,0.027248961851000786,0.008945939131081104,D_V_43222,D,V,43222,chck_100M
73,6273,U,277,the observed changes are known to affect the physiology and the function of the ,6273,25,27,16,47,47,0.019933968782424927,0.027491644024848938,7.3751507443375885e-06,D_V_43222,D,V,43222,chck_100M
47,619,T,278,a person the court places on probation is under the supervision of a probation o,619,3,22,16,43,43,0.035273171961307526,0.0025327797047793865,0.0230752881616354,D_V_43222,D,V,43222,chck_100M
47,619,U,278,a person the court places on probation is under the supervision of a probation o,619,3,22,16,43,43,0.018261883407831192,0.006075347773730755,0.008787516504526138,D_V_43222,D,V,43222,chck_100M
65,5039,T,278,a person the court places on probation is under the supervision of a probation o,5039,21,22,16,43,43,0.9196984171867371,2.0610059436876327e-05,0.02468029037117958,D_V_43222,D,V,43222,chck_100M
65,5039,U,278,a person the court places on probation is under the supervision of a probation o,5039,21,22,16,43,43,0.024220934137701988,0.0002640651073306799,0.002822685521095991,D_V_43222,D,V,43222,chck_100M
51,3828,T,279,this will help ensure that aquatic organisms and pathogens are removed or render,3828,1,29,19,49,49,0.053057972341775894,0.0025543663650751114,0.09520205855369568,D_V_43222,D,V,43222,chck_100M
51,3828,U,279,this will help ensure that aquatic organisms and pathogens are removed or render,3828,1,29,19,49,49,0.007991321384906769,0.02940424345433712,0.05363040044903755,D_V_43222,D,V,43222,chck_100M
82,11954,T,279,this will help ensure that aquatic organisms and pathogens are removed or render,11954,32,29,19,49,49,0.016114136204123497,0.0010829850798472762,0.00011871225433424115,D_V_43222,D,V,43222,chck_100M
82,11954,U,279,this will help ensure that aquatic organisms and pathogens are removed or render,11954,32,29,19,49,49,0.030233725905418396,0.008305976167321205,0.0005214161355979741,D_V_43222,D,V,43222,chck_100M
48,3143,T,280,"in the lower part of the chassis of the robot two small reels are installed, one",3143,0,22,16,47,47,0.054598838090896606,1.178036200144561e-06,0.877031683921814,D_V_43222,D,V,43222,chck_100M
48,3143,U,280,"in the lower part of the chassis of the robot two small reels are installed, one",3143,0,22,16,47,47,0.00056849216343835,9.691985906101763e-05,0.16249103844165802,D_V_43222,D,V,43222,chck_100M
67,3093,T,280,"in the lower part of the chassis of the robot two small reels are installed, one",3093,19,22,16,47,47,0.5930302739143372,0.0001638021058170125,0.00024873315123841166,D_V_43222,D,V,43222,chck_100M
67,3093,U,280,"in the lower part of the chassis of the robot two small reels are installed, one",3093,19,22,16,47,47,0.020989077165722847,0.0011647215578705072,0.0008819077629595995,D_V_43222,D,V,43222,chck_100M
63,3284,T,281,the outcome for people with psychosis and coexisting substance misuse is worse t,3284,0,27,29,62,62,0.005796681623905897,2.222146122221602e-06,0.8887127041816711,D_V_43222,D,V,43222,chck_100M
63,3284,U,281,the outcome for people with psychosis and coexisting substance misuse is worse t,3284,0,27,29,62,62,0.0012380070984363556,3.114002902293578e-05,0.3740302622318268,D_V_43222,D,V,43222,chck_100M
83,10312,T,281,the outcome for people with psychosis and coexisting substance misuse is worse t,10312,20,27,29,62,62,0.15206943452358246,0.005115509498864412,0.0004782749165315181,D_V_43222,D,V,43222,chck_100M
83,10312,U,281,the outcome for people with psychosis and coexisting substance misuse is worse t,10312,20,27,29,62,62,0.03216776251792908,0.0028004904743283987,7.317854760913178e-05,D_V_43222,D,V,43222,chck_100M
80,992,T,282,"in japan, most of the damage was actually inflicted by the subsequent tsunami, j",992,25,25,30,54,54,0.6366283893585205,0.00017619642312638462,9.209560812450945e-05,D_V_43222,D,V,43222,chck_100M
80,992,U,282,"in japan, most of the damage was actually inflicted by the subsequent tsunami, j",992,25,25,30,54,54,0.014270642772316933,0.002561270259320736,6.151980051072314e-05,D_V_43222,D,V,43222,chck_100M
67,4516,T,283,mager (an influential writer in the training and education field) held that an i,4516,9,24,26,57,57,0.20747502148151398,0.0003957055741921067,0.1276799887418747,D_V_43222,D,V,43222,chck_100M
67,4516,U,283,mager (an influential writer in the training and education field) held that an i,4516,9,24,26,57,57,0.0024444526061415672,0.0016065177042037249,0.03207632154226303,D_V_43222,D,V,43222,chck_100M
84,409,T,283,mager (an influential writer in the training and education field) held that an i,409,26,24,26,57,57,6.372053758241236e-05,1.0983920219587162e-05,0.0007018492906354368,D_V_43222,D,V,43222,chck_100M
84,409,U,283,mager (an influential writer in the training and education field) held that an i,409,26,24,26,57,57,2.1896668840781786e-05,9.63982893154025e-06,0.00020936103828717023,D_V_43222,D,V,43222,chck_100M
53,853,T,284,"for me, it is important that other kids can see us indian kids as the same with ",853,2,25,21,50,50,0.0003834030940197408,1.0149651643587276e-05,0.01098357792943716,D_V_43222,D,V,43222,chck_100M
53,853,U,284,"for me, it is important that other kids can see us indian kids as the same with ",853,2,25,21,50,50,0.0004178234958089888,8.58001149026677e-05,0.015496979467570782,D_V_43222,D,V,43222,chck_100M
72,612,T,284,"for me, it is important that other kids can see us indian kids as the same with ",612,21,25,21,50,50,0.22904032468795776,0.0003424029564484954,0.003318088361993432,D_V_43222,D,V,43222,chck_100M
72,612,U,284,"for me, it is important that other kids can see us indian kids as the same with ",612,21,25,21,50,50,0.007187535986304283,0.0010691126808524132,0.0015492364764213562,D_V_43222,D,V,43222,chck_100M
57,11302,T,285,"in addition, the previously mentioned researchers have reported that when the me",11302,0,31,31,56,56,0.00282310857437551,7.522027317463653e-06,0.791118860244751,D_V_43222,D,V,43222,chck_100M
57,11302,U,285,"in addition, the previously mentioned researchers have reported that when the me",11302,0,31,31,56,56,0.0003307143924757838,7.937339250929654e-05,0.101397804915905,D_V_43222,D,V,43222,chck_100M
82,1510,T,285,"in addition, the previously mentioned researchers have reported that when the me",1510,25,31,31,56,56,0.9324170351028442,0.0003149911935906857,0.00021469942294061184,D_V_43222,D,V,43222,chck_100M
82,1510,U,285,"in addition, the previously mentioned researchers have reported that when the me",1510,25,31,31,56,56,0.017588630318641663,0.024980897083878517,0.003025383921340108,D_V_43222,D,V,43222,chck_100M
60,629,T,286,"the more fronts a military is coping with, the harder it is to handle the strate",629,3,24,31,56,56,0.09009107947349548,0.015718773007392883,0.11185981333255768,D_V_43222,D,V,43222,chck_100M
60,629,U,286,"the more fronts a military is coping with, the harder it is to handle the strate",629,3,24,31,56,56,0.0037871073000133038,0.008116538636386395,0.11806610226631165,D_V_43222,D,V,43222,chck_100M
74,2693,T,286,"the more fronts a military is coping with, the harder it is to handle the strate",2693,17,24,31,56,56,0.0500691719353199,0.000993450521491468,7.505327084800228e-05,D_V_43222,D,V,43222,chck_100M
74,2693,U,286,"the more fronts a military is coping with, the harder it is to handle the strate",2693,17,24,31,56,56,0.667060911655426,0.00017034925986081362,3.555240652985958e-07,D_V_43222,D,V,43222,chck_100M
64,932,T,287,presbyopia is sometimes known as ‘short-arm syndrome’ and the main symptom is di,932,6,28,26,57,57,0.03922925516963005,0.0008140725549310446,0.5921318531036377,D_V_43222,D,V,43222,chck_100M
64,932,U,287,presbyopia is sometimes known as ‘short-arm syndrome’ and the main symptom is di,932,6,28,26,57,57,0.0008602224988862872,0.0006327983574010432,0.010113588534295559,D_V_43222,D,V,43222,chck_100M
90,8688,T,287,presbyopia is sometimes known as ‘short-arm syndrome’ and the main symptom is di,8688,32,28,26,57,57,0.9489455223083496,4.510657163336873e-05,0.0006539181340485811,D_V_43222,D,V,43222,chck_100M
90,8688,U,287,presbyopia is sometimes known as ‘short-arm syndrome’ and the main symptom is di,8688,32,28,26,57,57,0.009400436654686928,0.005498938728123903,1.1211921446374618e-05,D_V_43222,D,V,43222,chck_100M
73,9204,T,288,"however, some people may have tumors that produce more than the normal amount of",9204,6,38,32,66,66,0.931731641292572,4.237727989675477e-05,8.57786726555787e-05,D_V_43222,D,V,43222,chck_100M
73,9204,U,288,"however, some people may have tumors that produce more than the normal amount of",9204,6,38,32,66,66,0.16118364036083221,0.0030775826890021563,0.0003464565088506788,D_V_43222,D,V,43222,chck_100M
103,897,T,288,"however, some people may have tumors that produce more than the normal amount of",897,36,38,32,66,66,0.46406328678131104,0.00026548371533863246,0.4910784959793091,D_V_43222,D,V,43222,chck_100M
