model_key,id,split,kind,family,template_id,is_affected,correct,margin,answer,foil,error,arm,checkpoint
view:chck_90M,S199_eval_000067,eval_held_recomb,binding,clean_dirty,held0,True,True,1.1399884223937988,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000068,eval_held_recomb,binding,clean_dirty,held1,True,True,0.8867709636688232,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000069,eval_held_recomb,binding,clean_dirty,held1,False,False,-0.8872143030166626,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000070,eval_held_recomb,binding,clean_dirty,held1,False,False,-0.7483890652656555,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000071,eval_held_recomb,binding,clean_dirty,held1,True,True,1.0106413960456848,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000072,eval_held_recomb,binding,clean_dirty,held0,True,False,-2.859986901283264,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000073,eval_held_recomb,binding,clean_dirty,held0,False,True,2.8841781616210938,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000074,eval_held_recomb,binding,clean_dirty,held0,False,True,2.714985489845276,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000075,eval_held_recomb,binding,clean_dirty,held0,True,False,-2.7466813921928406,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000076,eval_held_recomb,binding,clean_dirty,held1,True,False,-1.6475363969802856,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000077,eval_held_recomb,binding,clean_dirty,held1,False,True,1.496188998222351,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000078,eval_held_recomb,binding,clean_dirty,held1,False,True,1.6002203226089478,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000079,eval_held_recomb,binding,clean_dirty,held1,True,False,-1.455409288406372,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000080,eval_held_recomb,binding,flat_inflated,held0,True,False,-2.7860699892044067,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000081,eval_held_recomb,binding,flat_inflated,held0,False,True,2.8853925466537476,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000082,eval_held_recomb,binding,flat_inflated,held0,False,True,2.4237040877342224,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000083,eval_held_recomb,binding,flat_inflated,held0,True,False,-2.1132976412773132,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000084,eval_held_recomb,binding,flat_inflated,held1,True,False,-1.270198941230774,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000085,eval_held_recomb,binding,flat_inflated,held1,False,True,1.1394310891628265,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000086,eval_held_recomb,binding,flat_inflated,held1,False,True,1.28489089012146,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000087,eval_held_recomb,binding,flat_inflated,held1,True,False,-0.8955446779727936,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000088,eval_held_recomb,binding,flat_inflated,held0,True,False,-1.306045413017273,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000089,eval_held_recomb,binding,flat_inflated,held0,False,True,1.7807960510253906,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000090,eval_held_recomb,binding,flat_inflated,held0,False,True,1.517048954963684,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000091,eval_held_recomb,binding,flat_inflated,held0,True,False,-1.5151011943817139,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000092,eval_held_recomb,binding,flat_inflated,held1,True,True,0.20791113376617432,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000093,eval_held_recomb,binding,flat_inflated,held1,False,False,-0.32692062854766846,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000094,eval_held_recomb,binding,flat_inflated,held1,False,True,0.20297932624816895,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000095,eval_held_recomb,binding,flat_inflated,held1,True,True,0.47179436683654785,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000096,eval_held_recomb,binding,dry_wet,held0,True,False,-1.6709479093551636,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000097,eval_held_recomb,binding,dry_wet,held0,False,True,1.6549423336982727,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000098,eval_held_recomb,binding,dry_wet,held0,False,True,1.8865357041358948,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000099,eval_held_recomb,binding,dry_wet,held0,True,False,-1.4173654913902283,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000100,eval_held_recomb,binding,dry_wet,held1,True,False,-1.2123376727104187,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000101,eval_held_recomb,binding,dry_wet,held1,False,True,1.2588709592819214,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000102,eval_held_recomb,binding,dry_wet,held1,False,True,1.2359635829925537,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000103,eval_held_recomb,binding,dry_wet,held1,True,False,-1.1484763026237488,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000104,eval_held_recomb,binding,dry_wet,held0,True,True,0.8591238856315613,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000105,eval_held_recomb,binding,dry_wet,held0,False,False,-0.6224814057350159,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000106,eval_held_recomb,binding,dry_wet,held0,False,False,-0.7553275227546692,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000107,eval_held_recomb,binding,dry_wet,held0,True,True,0.6033854782581329,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000108,eval_held_recomb,binding,dry_wet,held1,True,True,1.176587551832199,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000109,eval_held_recomb,binding,dry_wet,held1,False,False,-1.109104037284851,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000110,eval_held_recomb,binding,dry_wet,held1,False,False,-1.149504840373993,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000111,eval_held_recomb,binding,dry_wet,held1,True,True,1.051952213048935,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000112,eval_held_recomb,binding,unlocked_locked,held0,True,False,-2.0741476118564606,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000113,eval_held_recomb,binding,unlocked_locked,held0,False,True,2.041364312171936,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000114,eval_held_recomb,binding,unlocked_locked,held0,False,True,2.1958722174167633,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000115,eval_held_recomb,binding,unlocked_locked,held0,True,False,-1.9829667210578918,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000116,eval_held_recomb,binding,unlocked_locked,held1,True,False,-1.513687252998352,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000117,eval_held_recomb,binding,unlocked_locked,held1,False,True,1.387662649154663,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000118,eval_held_recomb,binding,unlocked_locked,held1,False,True,1.5086723566055298,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000119,eval_held_recomb,binding,unlocked_locked,held1,True,False,-1.3183422684669495,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000120,eval_held_recomb,binding,unlocked_locked,held0,True,True,1.0923005938529968,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000121,eval_held_recomb,binding,unlocked_locked,held0,False,False,-0.9238433837890625,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000122,eval_held_recomb,binding,unlocked_locked,held0,False,False,-0.7487706542015076,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000123,eval_held_recomb,binding,unlocked_locked,held0,True,True,1.1454313397407532,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000124,eval_held_recomb,binding,unlocked_locked,held1,True,True,1.4371907711029053,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000125,eval_held_recomb,binding,unlocked_locked,held1,False,False,-1.2208062410354614,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000126,eval_held_recomb,binding,unlocked_locked,held1,False,False,-1.3916654586791992,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000127,eval_held_recomb,binding,unlocked_locked,held1,True,True,1.2304409742355347,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000128,eval_held_recomb,binding,empty_full,held0,True,True,3.1018460988998413,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000129,eval_held_recomb,binding,empty_full,held0,False,False,-3.049296021461487,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000130,eval_held_recomb,binding,empty_full,held0,False,False,-3.2654194831848145,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000131,eval_held_recomb,binding,empty_full,held0,True,True,3.1945913434028625,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000132,eval_held_recomb,binding,empty_full,held1,True,True,3.7027413845062256,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000133,eval_held_recomb,binding,empty_full,held1,False,False,-3.3597474098205566,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000134,eval_held_recomb,binding,empty_full,held1,False,False,-3.6312999725341797,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000135,eval_held_recomb,binding,empty_full,held1,True,True,3.4273018836975098,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000136,eval_held_recomb,binding,empty_full,held0,True,False,-5.123626232147217,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000137,eval_held_recomb,binding,empty_full,held0,False,True,5.260055303573608,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000138,eval_held_recomb,binding,empty_full,held0,False,True,5.224958658218384,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000139,eval_held_recomb,binding,empty_full,held0,True,False,-5.3074915409088135,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000140,eval_held_recomb,binding,empty_full,held1,True,False,-4.27139687538147,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000141,eval_held_recomb,binding,empty_full,held1,False,True,4.223275780677795,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000142,eval_held_recomb,binding,empty_full,held1,False,True,4.319497227668762,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000143,eval_held_recomb,binding,empty_full,held1,True,False,-4.1489417552948,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000144,eval_held_recomb,binding,cold_hot,held0,True,True,0.7116957902908325,hot,cold,,view,chck_90M
view:chck_90M,S199_eval_000145,eval_held_recomb,binding,cold_hot,held0,False,False,-0.6467806100845337,cold,hot,,view,chck_90M
view:chck_90M,S199_eval_000146,eval_held_recomb,binding,cold_hot,held0,False,False,-0.7907429337501526,cold,hot,,view,chck_90M
view:chck_90M,S199_eval_000147,eval_held_recomb,binding,cold_hot,held0,True,True,0.7539997696876526,hot,cold,,view,chck_90M
view:chck_90M,S199_eval_000148,eval_held_recomb,binding,cold_hot,held1,True,True,0.7974015474319458,hot,cold,,view,chck_90M
view:chck_90M,S199_eval_000149,eval_held_recomb,binding,cold_hot,held1,False,False,-0.7699542343616486,cold,hot,,view,chck_90M
view:chck_90M,S199_eval_000150,eval_held_recomb,binding,cold_hot,held1,False,False,-0.7847310304641724,cold,hot,,view,chck_90M
view:chck_90M,S199_eval_000151,eval_held_recomb,binding,cold_hot,held1,True,True,0.8222365975379944,hot,cold,,view,chck_90M
view:chck_90M,S199_eval_000152,eval_held_recomb,binding,cold_hot,held0,True,False,-2.0471325516700745,cold,hot,,view,chck_90M
view:chck_90M,S199_eval_000153,eval_held_recomb,binding,cold_hot,held0,False,True,2.105916440486908,hot,cold,,view,chck_90M
view:chck_90M,S199_eval_000154,eval_held_recomb,binding,cold_hot,held0,False,True,1.9951488971710205,hot,cold,,view,chck_90M
view:chck_90M,S199_eval_000155,eval_held_recomb,binding,cold_hot,held0,True,False,-2.0466591715812683,cold,hot,,view,chck_90M
view:chck_90M,S199_eval_000156,eval_held_recomb,binding,cold_hot,held1,True,False,-0.9546670317649841,cold,hot,,view,chck_90M
view:chck_90M,S199_eval_000157,eval_held_recomb,binding,cold_hot,held1,False,True,1.1442012786865234,hot,cold,,view,chck_90M
view:chck_90M,S199_eval_000158,eval_held_recomb,binding,cold_hot,held1,False,True,1.0053605437278748,hot,cold,,view,chck_90M
view:chck_90M,S199_eval_000159,eval_held_recomb,binding,cold_hot,held1,True,False,-1.0669713020324707,cold,hot,,view,chck_90M
view:chck_90M,S199_eval_000160,eval_held_recomb,binding,open_closed,held0,True,True,0.7982515096664429,open,closed,,view,chck_90M
view:chck_90M,S199_eval_000161,eval_held_recomb,binding,open_closed,held0,False,False,-0.6811394691467285,closed,open,,view,chck_90M
view:chck_90M,S199_eval_000162,eval_held_recomb,binding,open_closed,held0,False,False,-0.9244159162044525,closed,open,,view,chck_90M
view:chck_90M,S199_eval_000163,eval_held_recomb,binding,open_closed,held0,True,True,0.9502809345722198,open,closed,,view,chck_90M
view:chck_90M,S199_eval_000164,eval_held_recomb,binding,open_closed,held1,True,True,0.9272736310958862,open,closed,,view,chck_90M
view:chck_90M,S199_eval_000165,eval_held_recomb,binding,open_closed,held1,False,False,-0.8887290954589844,closed,open,,view,chck_90M
view:chck_90M,S199_eval_000166,eval_held_recomb,binding,open_closed,held1,False,False,-1.0682748556137085,closed,open,,view,chck_90M
view:chck_90M,S199_eval_000167,eval_held_recomb,binding,open_closed,held1,True,True,1.031152606010437,open,closed,,view,chck_90M
view:chck_90M,S199_eval_000168,eval_held_recomb,binding,open_closed,held0,True,False,-0.9692944586277008,closed,open,,view,chck_90M
view:chck_90M,S199_eval_000169,eval_held_recomb,binding,open_closed,held0,False,True,1.090168982744217,open,closed,,view,chck_90M
view:chck_90M,S199_eval_000170,eval_held_recomb,binding,open_closed,held0,False,True,1.1950125098228455,open,closed,,view,chck_90M
view:chck_90M,S199_eval_000171,eval_held_recomb,binding,open_closed,held0,True,False,-1.2504760026931763,closed,open,,view,chck_90M
view:chck_90M,S199_eval_000172,eval_held_recomb,binding,open_closed,held1,True,False,-0.974391520023346,closed,open,,view,chck_90M
view:chck_90M,S199_eval_000173,eval_held_recomb,binding,open_closed,held1,False,True,0.970285952091217,open,closed,,view,chck_90M
view:chck_90M,S199_eval_000174,eval_held_recomb,binding,open_closed,held1,False,True,1.1242786943912506,open,closed,,view,chck_90M
view:chck_90M,S199_eval_000175,eval_held_recomb,binding,open_closed,held1,True,False,-1.0711153745651245,closed,open,,view,chck_90M
view:chck_90M,S199_eval_000176,eval_held_recomb,binding,dark_lit,held0,True,False,-0.12861871719360352,lit,dark,,view,chck_90M
view:chck_90M,S199_eval_000177,eval_held_recomb,binding,dark_lit,held0,False,True,0.4268834590911865,dark,lit,,view,chck_90M
view:chck_90M,S199_eval_000178,eval_held_recomb,binding,dark_lit,held0,False,True,0.2135864496231079,dark,lit,,view,chck_90M
view:chck_90M,S199_eval_000179,eval_held_recomb,binding,dark_lit,held0,True,False,-0.1046983003616333,lit,dark,,view,chck_90M
view:chck_90M,S199_eval_000180,eval_held_recomb,binding,dark_lit,held1,True,True,0.1727888584136963,lit,dark,,view,chck_90M
view:chck_90M,S199_eval_000181,eval_held_recomb,binding,dark_lit,held1,False,False,-0.3247753381729126,dark,lit,,view,chck_90M
view:chck_90M,S199_eval_000182,eval_held_recomb,binding,dark_lit,held1,False,False,-0.2570052146911621,dark,lit,,view,chck_90M
view:chck_90M,S199_eval_000183,eval_held_recomb,binding,dark_lit,held1,True,True,0.6027729511260986,lit,dark,,view,chck_90M
view:chck_90M,S199_eval_000184,eval_held_recomb,binding,dark_lit,held0,True,False,-0.6303713917732239,dark,lit,,view,chck_90M
view:chck_90M,S199_eval_000185,eval_held_recomb,binding,dark_lit,held0,False,True,1.3455699682235718,lit,dark,,view,chck_90M
view:chck_90M,S199_eval_000186,eval_held_recomb,binding,dark_lit,held0,False,True,0.9306230545043945,lit,dark,,view,chck_90M
view:chck_90M,S199_eval_000187,eval_held_recomb,binding,dark_lit,held0,True,False,-1.1759235858917236,dark,lit,,view,chck_90M
view:chck_90M,S199_eval_000188,eval_held_recomb,binding,dark_lit,held1,True,False,-0.44476842880249023,dark,lit,,view,chck_90M
view:chck_90M,S199_eval_000189,eval_held_recomb,binding,dark_lit,held1,False,True,0.7355771064758301,lit,dark,,view,chck_90M
view:chck_90M,S199_eval_000190,eval_held_recomb,binding,dark_lit,held1,False,True,0.5746890306472778,lit,dark,,view,chck_90M
view:chck_90M,S199_eval_000191,eval_held_recomb,binding,dark_lit,held1,True,False,-0.9420955181121826,dark,lit,,view,chck_90M
view:chck_90M,S199_eval_000192,eval_held_recomb,binding,clean_dirty,held0,True,True,1.3746692538261414,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000193,eval_held_recomb,binding,clean_dirty,held0,False,False,-1.0287205278873444,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000194,eval_held_recomb,binding,clean_dirty,held0,False,False,-1.1983096599578857,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000195,eval_held_recomb,binding,clean_dirty,held0,True,True,1.3468807935714722,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000196,eval_held_recomb,binding,clean_dirty,held1,True,True,1.4701747298240662,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000197,eval_held_recomb,binding,clean_dirty,held1,False,False,-1.3222295045852661,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000198,eval_held_recomb,binding,clean_dirty,held1,False,False,-1.3095553517341614,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000199,eval_held_recomb,binding,clean_dirty,held1,True,True,1.3687642812728882,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000200,eval_held_recomb,binding,clean_dirty,held0,True,False,-3.0674502849578857,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000201,eval_held_recomb,binding,clean_dirty,held0,False,True,3.0260173082351685,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000202,eval_held_recomb,binding,clean_dirty,held0,False,True,3.031010150909424,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000203,eval_held_recomb,binding,clean_dirty,held0,True,False,-2.8768796920776367,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000204,eval_held_recomb,binding,clean_dirty,held1,True,False,-1.8293061256408691,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000205,eval_held_recomb,binding,clean_dirty,held1,False,True,1.6005945205688477,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000206,eval_held_recomb,binding,clean_dirty,held1,False,True,1.6588877439498901,clean,dirty,,view,chck_90M
view:chck_90M,S199_eval_000207,eval_held_recomb,binding,clean_dirty,held1,True,False,-1.5788522958755493,dirty,clean,,view,chck_90M
view:chck_90M,S199_eval_000208,eval_held_recomb,binding,flat_inflated,held0,True,False,-2.9520639181137085,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000209,eval_held_recomb,binding,flat_inflated,held0,False,True,3.875598669052124,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000210,eval_held_recomb,binding,flat_inflated,held0,False,True,3.5040350556373596,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000211,eval_held_recomb,binding,flat_inflated,held0,True,False,-3.053238868713379,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000212,eval_held_recomb,binding,flat_inflated,held1,True,False,-0.8790103793144226,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000213,eval_held_recomb,binding,flat_inflated,held1,False,True,0.85893714427948,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000214,eval_held_recomb,binding,flat_inflated,held1,False,True,0.9305680692195892,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000215,eval_held_recomb,binding,flat_inflated,held1,True,False,-0.8525661528110504,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000216,eval_held_recomb,binding,flat_inflated,held0,True,False,-1.3843854665756226,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000217,eval_held_recomb,binding,flat_inflated,held0,False,True,1.6987192630767822,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000218,eval_held_recomb,binding,flat_inflated,held0,False,True,1.6561424732208252,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000219,eval_held_recomb,binding,flat_inflated,held0,True,False,-1.6172816753387451,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000220,eval_held_recomb,binding,flat_inflated,held1,True,True,0.48961707949638367,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000221,eval_held_recomb,binding,flat_inflated,held1,False,False,-0.42721712589263916,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000222,eval_held_recomb,binding,flat_inflated,held1,False,False,-0.3611599802970886,inflated,flat,,view,chck_90M
view:chck_90M,S199_eval_000223,eval_held_recomb,binding,flat_inflated,held1,True,True,0.5801894068717957,flat,inflated,,view,chck_90M
view:chck_90M,S199_eval_000224,eval_held_recomb,binding,dry_wet,held0,True,False,-1.5403755903244019,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000225,eval_held_recomb,binding,dry_wet,held0,False,True,2.0385566353797913,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000226,eval_held_recomb,binding,dry_wet,held0,False,True,1.9263274669647217,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000227,eval_held_recomb,binding,dry_wet,held0,True,False,-1.59145188331604,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000228,eval_held_recomb,binding,dry_wet,held1,True,False,-1.0988948345184326,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000229,eval_held_recomb,binding,dry_wet,held1,False,True,1.2655326128005981,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000230,eval_held_recomb,binding,dry_wet,held1,False,True,1.345618188381195,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000231,eval_held_recomb,binding,dry_wet,held1,True,False,-1.2937453091144562,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000232,eval_held_recomb,binding,dry_wet,held0,True,True,0.7125369310379028,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000233,eval_held_recomb,binding,dry_wet,held0,False,False,-0.6979172229766846,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000234,eval_held_recomb,binding,dry_wet,held0,False,False,-0.7292211651802063,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000235,eval_held_recomb,binding,dry_wet,held0,True,True,0.8217848539352417,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000236,eval_held_recomb,binding,dry_wet,held1,True,True,0.7965337038040161,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000237,eval_held_recomb,binding,dry_wet,held1,False,False,-0.8257339000701904,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000238,eval_held_recomb,binding,dry_wet,held1,False,False,-0.924199640750885,wet,dry,,view,chck_90M
view:chck_90M,S199_eval_000239,eval_held_recomb,binding,dry_wet,held1,True,True,0.9507021009922028,dry,wet,,view,chck_90M
view:chck_90M,S199_eval_000240,eval_held_recomb,binding,unlocked_locked,held0,True,False,-1.1762909889221191,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000241,eval_held_recomb,binding,unlocked_locked,held0,False,True,1.392134189605713,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000242,eval_held_recomb,binding,unlocked_locked,held0,False,True,1.2135287523269653,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000243,eval_held_recomb,binding,unlocked_locked,held0,True,False,-1.380677580833435,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000244,eval_held_recomb,binding,unlocked_locked,held1,True,False,-1.3100502490997314,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000245,eval_held_recomb,binding,unlocked_locked,held1,False,True,1.671262264251709,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000246,eval_held_recomb,binding,unlocked_locked,held1,False,True,1.5114513039588928,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000247,eval_held_recomb,binding,unlocked_locked,held1,True,False,-1.6630919575691223,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000248,eval_held_recomb,binding,unlocked_locked,held0,True,True,0.42840731143951416,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000249,eval_held_recomb,binding,unlocked_locked,held0,False,False,-0.1153724193572998,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000250,eval_held_recomb,binding,unlocked_locked,held0,False,False,-0.14236879348754883,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000251,eval_held_recomb,binding,unlocked_locked,held0,True,True,0.7794594764709473,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000252,eval_held_recomb,binding,unlocked_locked,held1,True,True,1.1726677417755127,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000253,eval_held_recomb,binding,unlocked_locked,held1,False,False,-1.3791317343711853,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000254,eval_held_recomb,binding,unlocked_locked,held1,False,False,-1.1945319771766663,locked,unlocked,,view,chck_90M
view:chck_90M,S199_eval_000255,eval_held_recomb,binding,unlocked_locked,held1,True,True,1.4939295649528503,unlocked,locked,,view,chck_90M
view:chck_90M,S199_eval_000256,eval_held_recomb,binding,empty_full,held0,True,True,3.012458324432373,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000257,eval_held_recomb,binding,empty_full,held0,False,False,-2.8134244680404663,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000258,eval_held_recomb,binding,empty_full,held0,False,False,-2.805643677711487,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000259,eval_held_recomb,binding,empty_full,held0,True,True,2.9396601915359497,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000260,eval_held_recomb,binding,empty_full,held1,True,True,3.417401432991028,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000261,eval_held_recomb,binding,empty_full,held1,False,False,-3.2831080555915833,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000262,eval_held_recomb,binding,empty_full,held1,False,False,-3.395597457885742,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000263,eval_held_recomb,binding,empty_full,held1,True,True,3.384713649749756,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000264,eval_held_recomb,binding,empty_full,held0,True,False,-4.2993552684783936,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000265,eval_held_recomb,binding,empty_full,held0,False,True,5.533157110214233,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000266,eval_held_recomb,binding,empty_full,held0,False,True,5.312627792358398,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000267,eval_held_recomb,binding,empty_full,held0,True,False,-5.613503932952881,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000268,eval_held_recomb,binding,empty_full,held1,True,False,-3.82875394821167,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000269,eval_held_recomb,binding,empty_full,held1,False,True,4.119641184806824,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000270,eval_held_recomb,binding,empty_full,held1,False,True,3.957367420196533,full,empty,,view,chck_90M
view:chck_90M,S199_eval_000271,eval_held_recomb,binding,empty_full,held1,True,False,-4.284467995166779,empty,full,,view,chck_90M
view:chck_90M,S199_eval_000272,eval_held_recomb,binding,cold_hot,held0,True,True,1.0464817881584167,hot,cold,,view,chck_90M
view:chck_90M,S199_eval_000273,eval_held_recomb,binding,cold_hot,held0,False,False,-0.5098088979721069,cold,hot,,view,chck_90M
view:chck_90M,S199_eval_000274,eval_held_recomb,binding,cold_hot,held0,False,False,-0.6156126856803894,cold,hot,,view,chck_90M
