arm,checkpoint,probe_id,class_label,subtype,pair_id,distance_bin,intervening_words,nll_present,nll_replaced,antecedent_gain,n_tokens_present,n_tokens_replaced,truncated_present,truncated_replaced
D_V_43122,chck_90M,natural_mention:nr:00059,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0125,05_09,9,0.040123049169778824,0.04263842850923538,0.0025153793394565582,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00060,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0083,00_04,0,8.502918243408203,8.381318092346191,-0.12160015106201172,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00061,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0011,40_79,48,8.269405364990234,10.579419136047363,2.310013771057129,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00062,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0003,40_79,57,2.4848740100860596,9.791238784790039,7.3063647747039795,5,5,False,False
D_V_43122,chck_90M,natural_mention:nr:00063,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0066,00_04,0,5.699394226074219,5.33612060546875,-0.36327362060546875,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00064,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0042,10_19,14,1.1487168073654175,9.610916137695312,8.462199330329895,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00065,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0065,00_04,1,7.0677971839904785,6.470589637756348,-0.5972075462341309,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00066,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0078,00_04,0,7.344609260559082,5.335390090942383,-2.009219169616699,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00067,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0076,00_04,0,3.14467716217041,2.848637819290161,-0.296039342880249,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00068,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0086,00_04,0,5.950954437255859,6.03510046005249,0.08414602279663086,7,7,False,False
D_V_43122,chck_90M,natural_mention:nr:00069,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0111,05_09,8,0.4774904251098633,0.4576936662197113,-0.019796758890151978,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00070,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0052,10_19,10,4.415083408355713,4.115372657775879,-0.299710750579834,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00071,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0108,05_09,8,1.5018028020858765,1.116963505744934,-0.3848392963409424,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00072,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0004,40_79,56,0.17557045817375183,8.104654312133789,7.929083853960037,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00073,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0091,10_19,18,0.328704833984375,0.9548715353012085,0.6261667013168335,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00074,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0047,10_19,12,4.14086389541626,4.535149097442627,0.3942852020263672,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00075,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0126,05_09,7,6.171757698059082,6.370421409606934,0.19866371154785156,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00076,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0069,00_04,0,8.46950912475586,8.32684326171875,-0.14266586303710938,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00077,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0114,05_09,7,1.9829704761505127,1.8508613109588623,-0.1321091651916504,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00078,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0087,20_39,33,2.8417582511901855,3.3867344856262207,0.5449762344360352,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00079,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0098,10_19,12,3.1867053508758545,2.8524787425994873,-0.3342266082763672,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00080,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0118,10_19,19,1.8347969055175781,1.866522192955017,0.031725287437438965,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00081,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0025,20_39,28,5.033121109008789,9.965052604675293,4.931931495666504,4,4,False,False
D_V_43122,chck_90M,natural_mention:nr:00082,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0050,10_19,11,9.49400806427002,5.851001262664795,-3.6430068016052246,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00083,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0067,00_04,0,7.657254695892334,8.609211921691895,0.9519572257995605,6,6,False,False
D_V_43122,chck_90M,natural_mention:nr:00084,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0055,05_09,7,8.555001258850098,9.119701385498047,0.5647001266479492,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00085,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0113,05_09,7,0.19085592031478882,0.15484042465686798,-0.03601549565792084,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00086,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0088,20_39,21,3.4242758750915527,3.445058584213257,0.0207827091217041,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00087,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0033,20_39,20,10.706074714660645,11.076452255249023,0.3703775405883789,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00088,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0015,20_39,38,12.229179382324219,12.254429817199707,0.02525043487548828,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00089,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0000,40_79,74,1.1020382642745972,8.779891014099121,7.677852749824524,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00090,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0068,00_04,0,7.228349208831787,6.8111090660095215,-0.4172401428222656,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00091,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0048,10_19,12,2.964017868041992,3.1320042610168457,0.16798639297485352,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00092,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0032,20_39,21,8.79326057434082,9.301657676696777,0.508397102355957,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00093,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0103,10_19,10,2.8994879722595215,2.471348285675049,-0.42813968658447266,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00094,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0024,20_39,29,5.676267147064209,5.186168193817139,-0.4900989532470703,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00095,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0059,00_04,4,3.2606823444366455,2.165004253387451,-1.0956780910491943,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00096,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0101,10_19,11,4.821037292480469,5.908910751342773,1.0878734588623047,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00097,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0007,40_79,52,2.1314287185668945,8.649734497070312,6.518305778503418,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00098,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0023,20_39,30,4.4404706954956055,9.305642127990723,4.865171432495117,5,5,False,False
D_V_43122,chck_90M,natural_mention:nr:00099,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0054,05_09,9,8.259560585021973,6.076475143432617,-2.1830854415893555,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00100,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0020,20_39,31,8.424057960510254,8.230109214782715,-0.19394874572753906,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00101,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0037,10_19,17,2.9946811199188232,3.3476879596710205,0.35300683975219727,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00102,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0073,00_04,0,4.7196526527404785,4.7281494140625,0.008496761322021484,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00103,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0002,40_79,62,6.995747089385986,6.986009120941162,-0.009737968444824219,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00104,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0018,20_39,35,3.059283971786499,11.371809005737305,8.312525033950806,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00105,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0013,40_79,44,4.620858192443848,7.832448959350586,3.2115907669067383,4,4,False,False
D_V_43122,chck_90M,natural_mention:nr:00106,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0006,40_79,53,10.550150871276855,10.728169441223145,0.17801856994628906,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00107,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0041,10_19,15,7.077138900756836,8.032815933227539,0.9556770324707031,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00108,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0030,20_39,23,0.06012313812971115,10.234622955322266,10.174499817192554,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00109,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0039,10_19,16,0.5226578116416931,0.1393497884273529,-0.3833080232143402,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00110,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0021,20_39,31,0.06750564277172089,0.0657312273979187,-0.001774415373802185,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00111,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0016,20_39,37,3.260364294052124,3.2766408920288086,0.01627659797668457,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00112,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0102,10_19,10,0.42581841349601746,0.4446856379508972,0.01886722445487976,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00113,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0012,40_79,48,4.4617533683776855,6.536870956420898,2.075117588043213,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00114,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0090,20_39,21,3.247403621673584,3.1971302032470703,-0.05027341842651367,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00115,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0109,05_09,8,0.593783438205719,0.48990607261657715,-0.10387736558914185,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00116,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0094,10_19,15,1.541032075881958,0.3682597279548645,-1.1727723479270935,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00117,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0116,05_09,6,4.341960906982422,4.213266372680664,-0.1286945343017578,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00118,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0019,20_39,33,6.872129917144775,7.025346279144287,0.15321636199951172,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00119,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0105,05_09,9,0.589638888835907,0.6146150231361389,0.024976134300231934,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00120,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0115,05_09,6,0.5388524532318115,0.4019622504711151,-0.1368902027606964,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00121,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0061,00_04,2,4.976949214935303,4.921000957489014,-0.05594825744628906,4,4,False,False
D_V_43122,chck_90M,natural_mention:nr:00122,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0082,00_04,0,2.5731711387634277,2.5005640983581543,-0.07260704040527344,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00123,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0017,20_39,36,1.7795480489730835,1.8192483186721802,0.03970026969909668,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00124,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0034,20_39,20,2.5636117458343506,9.805795669555664,7.2421839237213135,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00125,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0077,00_04,0,5.528913974761963,5.393515110015869,-0.13539886474609375,3,3,False,False
D_V_43122,chck_90M,natural_mention:nr:00126,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0031,20_39,22,9.063892364501953,9.076986312866211,0.013093948364257812,2,2,False,False
D_V_43122,chck_90M,natural_mention:nr:00127,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0106,05_09,8,0.09768062829971313,0.16724839806556702,0.06956776976585388,1,1,False,False
D_V_43122,chck_90M,natural_mention:nr:00128,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0038,10_19,16,0.6756286025047302,9.378189086914062,8.702560484409332,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00129,verbatim_remention,exact_named_entity,natural_distance_pair:0082,00_04,4,8.844191551208496,8.857892990112305,0.013701438903808594,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00130,verbatim_remention,exact_named_entity,natural_distance_pair:0041,10_19,15,0.06432023644447327,9.260857582092285,9.196537345647812,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00131,verbatim_remention,exact_named_entity,natural_distance_pair:0046,10_19,13,0.31808561086654663,8.79572868347168,8.477643072605133,5,5,False,False
D_V_43122,chck_90M,natural_mention:vr:00132,verbatim_remention,exact_named_entity,natural_distance_pair:0080,00_04,3,7.043276309967041,7.01129674911499,-0.03197956085205078,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00133,verbatim_remention,exact_named_entity,natural_distance_pair:0035,10_19,19,7.042877197265625,8.814155578613281,1.7712783813476562,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00134,verbatim_remention,exact_named_entity,natural_distance_pair:0081,00_04,4,3.3678107261657715,4.0510382652282715,0.6832275390625,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00135,verbatim_remention,exact_named_entity,natural_distance_pair:0026,20_39,28,1.0133886337280273,4.583603858947754,3.5702152252197266,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00136,verbatim_remention,exact_named_entity,natural_distance_pair:0006,40_79,54,7.494762420654297,8.3970308303833,0.9022684097290039,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00137,verbatim_remention,exact_named_entity,natural_distance_pair:0100,10_19,12,0.09224595129489899,1.4330759048461914,1.3408299535512924,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00138,verbatim_remention,exact_named_entity,natural_distance_pair:0111,05_09,8,0.2765885293483734,1.9900540113449097,1.7134654819965363,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00139,verbatim_remention,exact_named_entity,natural_distance_pair:0015,20_39,38,0.19950218498706818,4.337617874145508,4.13811568915844,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00140,verbatim_remention,exact_named_entity,natural_distance_pair:0091,10_19,18,7.260499000549316,10.051108360290527,2.790609359741211,4,4,False,False
D_V_43122,chck_90M,natural_mention:vr:00141,verbatim_remention,exact_named_entity,natural_distance_pair:0022,20_39,31,0.3792567849159241,2.782879114151001,2.403622329235077,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00142,verbatim_remention,exact_named_entity,natural_distance_pair:0052,10_19,10,0.34944191575050354,0.27906349301338196,-0.07037842273712158,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00143,verbatim_remention,exact_named_entity,natural_distance_pair:0062,00_04,3,4.167215347290039,6.668821811676025,2.5016064643859863,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00144,verbatim_remention,exact_named_entity,natural_distance_pair:0002,40_79,62,7.401954650878906,8.929546356201172,1.5275917053222656,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00145,verbatim_remention,exact_named_entity,natural_distance_pair:0031,20_39,22,9.008891105651855,9.90323543548584,0.8943443298339844,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00146,verbatim_remention,exact_named_entity,natural_distance_pair:0047,10_19,12,0.05428783595561981,0.5828989744186401,0.5286111384630203,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00147,verbatim_remention,exact_named_entity,natural_distance_pair:0112,05_09,7,6.459290504455566,7.280849933624268,0.8215594291687012,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00148,verbatim_remention,exact_named_entity,natural_distance_pair:0109,05_09,8,3.747506856918335,7.49456262588501,3.747055768966675,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00149,verbatim_remention,exact_named_entity,natural_distance_pair:0098,10_19,12,0.8830851912498474,2.4462649822235107,1.5631797909736633,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00150,verbatim_remention,exact_named_entity,natural_distance_pair:0117,05_09,5,2.463904619216919,1.5806890726089478,-0.8832155466079712,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00151,verbatim_remention,exact_named_entity,natural_distance_pair:0005,40_79,54,13.26227855682373,12.900632858276367,-0.3616456985473633,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00152,verbatim_remention,exact_named_entity,natural_distance_pair:0014,40_79,42,1.7400200366973877,8.513374328613281,6.7733542919158936,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00153,verbatim_remention,exact_named_entity,natural_distance_pair:0102,10_19,10,5.69237756729126,8.437759399414062,2.7453818321228027,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00154,verbatim_remention,indefinite_to_definite_nominal,natural_distance_pair:0084,00_04,3,0.6800323128700256,1.7774313688278198,1.0973990559577942,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00155,verbatim_remention,exact_named_entity,natural_distance_pair:0108,05_09,8,0.06035396456718445,6.257762908935547,6.197408944368362,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00156,verbatim_remention,exact_named_entity,natural_distance_pair:0011,40_79,48,1.124558687210083,1.5021562576293945,0.3775975704193115,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00157,verbatim_remention,exact_named_entity,natural_distance_pair:0105,05_09,9,0.06662463396787643,0.3345562815666199,0.26793164759874344,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00158,verbatim_remention,exact_named_entity,natural_distance_pair:0066,00_04,4,0.24814626574516296,8.071693420410156,7.823547154664993,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00159,verbatim_remention,exact_named_entity,natural_distance_pair:0090,20_39,21,12.64620590209961,12.763592720031738,0.1173868179321289,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00160,verbatim_remention,exact_named_entity,natural_distance_pair:0121,10_19,12,0.03503214195370674,8.989189147949219,8.954157005995512,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00161,verbatim_remention,indefinite_to_definite_nominal,natural_distance_pair:0074,00_04,4,9.057073593139648,9.315254211425781,0.2581806182861328,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00162,verbatim_remention,exact_named_entity,natural_distance_pair:0036,10_19,18,0.08712875843048096,8.538690567016602,8.45156180858612,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00163,verbatim_remention,exact_named_entity,natural_distance_pair:0029,20_39,26,8.10498046875,9.378654479980469,1.2736740112304688,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00164,verbatim_remention,exact_named_entity,natural_distance_pair:0057,00_04,4,7.3569488525390625,7.3657636642456055,0.008814811706542969,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00165,verbatim_remention,exact_named_entity,natural_distance_pair:0107,05_09,8,0.7444273829460144,4.308089256286621,3.5636618733406067,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00166,verbatim_remention,exact_named_entity,natural_distance_pair:0101,10_19,11,8.400383949279785,9.359113693237305,0.9587297439575195,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00167,verbatim_remention,exact_named_entity,natural_distance_pair:0037,10_19,17,1.043196439743042,12.544373512268066,11.501177072525024,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00168,verbatim_remention,exact_named_entity,natural_distance_pair:0092,10_19,17,3.4637489318847656,4.0462493896484375,0.5825004577636719,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00169,verbatim_remention,exact_named_entity,natural_distance_pair:0104,05_09,9,0.3011179566383362,7.075811386108398,6.774693429470062,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00170,verbatim_remention,exact_named_entity,natural_distance_pair:0012,40_79,48,3.243579387664795,5.9020891189575195,2.6585097312927246,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00171,verbatim_remention,exact_named_entity,natural_distance_pair:0038,10_19,16,4.584329128265381,6.160227298736572,1.5758981704711914,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00172,verbatim_remention,exact_named_entity,natural_distance_pair:0053,10_19,10,5.540464878082275,5.531585216522217,-0.008879661560058594,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00173,verbatim_remention,indefinite_to_definite_nominal,natural_distance_pair:0085,00_04,4,7.270419597625732,8.363283157348633,1.0928635597229004,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00174,verbatim_remention,exact_named_entity,natural_distance_pair:0125,05_09,9,0.17358332872390747,3.7509424686431885,3.577359139919281,4,4,False,False
D_V_43122,chck_90M,natural_mention:vr:00175,verbatim_remention,exact_named_entity,natural_distance_pair:0063,00_04,3,9.754602432250977,9.35948371887207,-0.39511871337890625,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00176,verbatim_remention,exact_named_entity,natural_distance_pair:0118,10_19,19,0.1396908015012741,0.1196826621890068,-0.020008139312267303,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00177,verbatim_remention,exact_named_entity,natural_distance_pair:0059,00_04,4,1.1970667839050293,8.028623580932617,6.831556797027588,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00178,verbatim_remention,exact_named_entity,natural_distance_pair:0040,10_19,15,0.9051538705825806,6.339474678039551,5.43432080745697,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00179,verbatim_remention,exact_named_entity,natural_distance_pair:0094,10_19,15,0.5547975301742554,1.3769975900650024,0.8222000598907471,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00180,verbatim_remention,exact_named_entity,natural_distance_pair:0048,10_19,12,9.39625358581543,9.389644622802734,-0.0066089630126953125,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00181,verbatim_remention,exact_named_entity,natural_distance_pair:0058,00_04,4,1.2826564311981201,8.563616752624512,7.280960321426392,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00182,verbatim_remention,exact_named_entity,natural_distance_pair:0033,20_39,20,4.391660213470459,11.172623634338379,6.78096342086792,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00183,verbatim_remention,exact_named_entity,natural_distance_pair:0079,00_04,4,8.937186241149902,8.94930648803711,0.012120246887207031,4,4,False,False
D_V_43122,chck_90M,natural_mention:vr:00184,verbatim_remention,exact_named_entity,natural_distance_pair:0054,05_09,9,0.5321409702301025,8.201086044311523,7.668945074081421,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00185,verbatim_remention,exact_named_entity,natural_distance_pair:0078,00_04,3,0.26214778423309326,0.10208874195814133,-0.16005904227495193,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00186,verbatim_remention,exact_named_entity,natural_distance_pair:0030,20_39,23,13.6161470413208,13.48324966430664,-0.13289737701416016,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00187,verbatim_remention,exact_named_entity,natural_distance_pair:0126,05_09,7,0.6932825446128845,7.6648406982421875,6.971558153629303,5,5,False,False
D_V_43122,chck_90M,natural_mention:vr:00188,verbatim_remention,exact_named_entity,natural_distance_pair:0027,20_39,28,1.6600332260131836,2.2771100997924805,0.6170768737792969,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00189,verbatim_remention,exact_named_entity,natural_distance_pair:0069,00_04,4,0.0933954194188118,0.09153035283088684,-0.0018650665879249573,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00190,verbatim_remention,exact_named_entity,natural_distance_pair:0051,10_19,11,0.22431331872940063,0.04371855780482292,-0.1805947609245777,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00191,verbatim_remention,exact_named_entity,natural_distance_pair:0042,10_19,14,3.3300933837890625,5.407127857208252,2.0770344734191895,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00192,verbatim_remention,exact_named_entity,natural_distance_pair:0072,00_04,3,5.071968078613281,5.580000400543213,0.5080323219299316,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00193,verbatim_remention,exact_named_entity,natural_distance_pair:0021,20_39,31,2.712054967880249,3.262065887451172,0.5500109195709229,6,6,False,False
D_V_43122,chck_90M,natural_mention:vr:00194,verbatim_remention,exact_named_entity,natural_distance_pair:0068,00_04,3,13.693690299987793,12.236928939819336,-1.456761360168457,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00195,verbatim_remention,exact_named_entity,natural_distance_pair:0028,20_39,27,0.658497154712677,5.937643527984619,5.279146373271942,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00196,verbatim_remention,exact_named_entity,natural_distance_pair:0124,05_09,9,3.088456869125366,0.2725648283958435,-2.8158920407295227,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00197,verbatim_remention,exact_named_entity,natural_distance_pair:0060,00_04,4,3.7793514728546143,3.319481134414673,-0.4598703384399414,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00198,verbatim_remention,exact_named_entity,natural_distance_pair:0049,10_19,12,10.432345390319824,10.914590835571289,0.48224544525146484,2,2,False,False
D_V_43122,chck_90M,natural_mention:vr:00199,verbatim_remention,exact_named_entity,natural_distance_pair:0045,10_19,13,0.0882083922624588,0.06400539726018906,-0.024202995002269745,4,4,False,False
D_V_43122,chck_90M,natural_mention:vr:00200,verbatim_remention,exact_named_entity,natural_distance_pair:0017,20_39,35,7.275799751281738,6.661540985107422,-0.6142587661743164,5,5,False,False
D_V_43122,chck_90M,natural_mention:vr:00201,verbatim_remention,exact_named_entity,natural_distance_pair:0010,40_79,48,0.013308973051607609,4.421853065490723,4.408544092439115,1,1,False,False
D_V_43122,chck_90M,natural_mention:vr:00202,verbatim_remention,exact_named_entity,natural_distance_pair:0023,20_39,30,6.696931838989258,7.243443965911865,0.5465121269226074,3,3,False,False
D_V_43122,chck_90M,natural_mention:vr:00203,verbatim_remention,exact_named_entity,natural_distance_pair:0075,00_04,4,6.554690361022949,7.407919883728027,0.8532295227050781,5,5,False,False
